text,aspect,polarity,lang
Le point fort de ce bistrot chaleureux est sa cuisine.,cuisine,pos,fr
Les plats sont servis en quantité suffisante et bien chauds.,plats,pos,fr
L'accueil est souriant et le service agréable.,accueil,pos,fr
L'accueil est souriant et le service agréable.,service,pos,fr
Le menu à 26 euros pour entrée/plat/dessert offre un rapport qualité/prix très satisfaisants.,menu,pos,fr
Le menu à 26 euros pour entrée/plat/dessert offre un rapport qualité/prix très satisfaisants.,menu,pos,fr
"Les points négatifs sont le manque d'espace (les tables sont petites et très rapprochées), l'environnement plutôt bruyant et le délai d'attente avant d'être servis (45 minutes environ avant d'avoir l'entrée).",attente,neg,fr
"Les points négatifs sont le manque d'espace (les tables sont petites et très rapprochées), l'environnement plutôt bruyant et le délai d'attente avant d'être servis (45 minutes environ avant d'avoir l'entrée).",general,neg,fr
"Les points négatifs sont le manque d'espace (les tables sont petites et très rapprochées), l'environnement plutôt bruyant et le délai d'attente avant d'être servis (45 minutes environ avant d'avoir l'entrée).",environnement,neg,fr
"Malgré cela, j'y retournerai avec plaisir et vous invite à découvrir cet endroit.",endroit,pos,fr
La cuisine est très bonne mais les prix sont exagérés même pour le quartier.,cuisine,pos,fr
La cuisine est très bonne mais les prix sont exagérés même pour le quartier.,general,neg,fr
La patronne quant à elle est inexistante voire désinvolte et désagréable avec les clients.,patronne,neg,fr
Temps d'attente très long et le service mauvais ce qui gâche un peu la soiree.,Temps d'attente,neg,fr
Temps d'attente très long et le service mauvais ce qui gâche un peu la soiree.,service,neg,fr
"Beaucoup trop de tables pour la surface, les clients sont entassés.",general,neg,fr
Une nourriture correcte.,nourriture,neutral,fr
"Le repas est très bon avec des produit de qualité, enfin du ""fait maison"".",repas,pos,fr
"Le repas est très bon avec des produit de qualité, enfin du ""fait maison"".",produit,pos,fr
Serveuse très agréable et souriante.,Serveuse,pos,fr
"Menu à 25€ très complet et goutteux, rapport qualité/prix imbattable dans le quartier.",Menu,pos,fr
"Menu à 25€ très complet et goutteux, rapport qualité/prix imbattable dans le quartier.",Menu,pos,fr
"Menu à 25€ très complet et goutteux, rapport qualité/prix imbattable dans le quartier.",Menu,pos,fr
"Si on cherche la petite bête, peut etre un peu d'attente.",attente,neg,fr
Nous reviendrons.,general,pos,fr
Ma meilleure adresse de restau thai!,restau,pos,fr
Dans mon assiette: la cuisine est un délice.,cuisine,pos,fr
"Fine, parfumée, avec du lait de coco en parcimonie, savamment épicée.",general,pos,fr
"Fine, parfumée, avec du lait de coco en parcimonie, savamment épicée.",general,pos,fr
L'accueil: au top!,accueil,pos,fr
L'alliance de la chaleur asiatique et tout la délicatesse du service à l occidentale.,service,pos,fr
L'alliance de la chaleur asiatique et tout la délicatesse du service à l occidentale.,general,pos,fr
L'attente n'est pas plus longue qu ailleurs.,attente,neutral,fr
On se sent guidé dans nos choix de mets.,general,pos,fr
Mon porte-feuille: tout à fait raisonnable.,general,pos,fr
Cela fait des années que j y ai fait mon qg et les convives que j ai amené en ont fait le leur.,general,pos,fr
"Cuisine de mauvaise qualité, plats certainement réchauffés plusieurs fois, hygiène à désirer...",Cuisine,neg,fr
"Cuisine de mauvaise qualité, plats certainement réchauffés plusieurs fois, hygiène à désirer...",general,neg,fr
"Cuisine de mauvaise qualité, plats certainement réchauffés plusieurs fois, hygiène à désirer...",plats,neg,fr
Les serveurs sont difficilement compréhensibles et surtout peu aimables !,serveurs,neg,fr
"Enfin, on ne peut pas dire que le cadre soit agréable.",cadre,neg,fr
"En résumé, ce restaurant est à éviter.",restaurant,neg,fr
Sympathique restaurant de quartier au cadre bien parisien avec toutes ces affiches sur les murs.,restaurant,pos,fr
Sympathique restaurant de quartier au cadre bien parisien avec toutes ces affiches sur les murs.,cadre,pos,fr
"On est un peu serrés mais vos voisins sont toujours agréables et certains ont ce qu'on appelle ""une tête"".",general,pos,fr
Côté cuisine c'est très honorable et il y a un bon rapport qualité/prix.,cuisine,pos,fr
Côté cuisine c'est très honorable et il y a un bon rapport qualité/prix.,cuisine,pos,fr
Rien de gastronomique bien sûr mais cuisine de terroir.On vient ici pour passer un bon moment entre copains sans se ruiner et on y revient avec plaisir.,cuisine,pos,fr
Rien de gastronomique bien sûr mais cuisine de terroir.On vient ici pour passer un bon moment entre copains sans se ruiner et on y revient avec plaisir.,general,pos,fr
Rien de gastronomique bien sûr mais cuisine de terroir.On vient ici pour passer un bon moment entre copains sans se ruiner et on y revient avec plaisir.,general,pos,fr
Rien de gastronomique bien sûr mais cuisine de terroir.On vient ici pour passer un bon moment entre copains sans se ruiner et on y revient avec plaisir.,general,pos,fr
Et bien moi je n'ai absolument rien à redire sur le service !,service,pos,fr
"Les serveurs et serveuses étaient sympas et tout était très bien organisé, il n'y avait pas du tout de pression au contraire ils étaient tous très cool malgré la tonne de plats qu'ils avaient à servir !",serveurs,pos,fr
"Les serveurs et serveuses étaient sympas et tout était très bien organisé, il n'y avait pas du tout de pression au contraire ils étaient tous très cool malgré la tonne de plats qu'ils avaient à servir !",serveuses,pos,fr
Le courant est très bien passé avec nous et pourtant nous étions une grande tablée de 12 personnes très actives !,general,pos,fr
Quelques-uns ont vu leur souris d'agneau pas bien cuite donc 2 bouteilles de rouges nous ont été offertes en compensation.,souris d'agneau,neg,fr
Quelques-uns ont vu leur souris d'agneau pas bien cuite donc 2 bouteilles de rouges nous ont été offertes en compensation.,general,pos,fr
"Moi j'ai pris un filet de boeuf sauce aux morilles, c'était tout à fait délicieux et cuit comme il le fallait, parfait.",filet de boeuf sauce aux morilles,pos,fr
Les frites maison sont un régal également.,frites,pos,fr
"Aussi je vous conseille de gouter le mojito, un grand verre pour 5€, super bon.",mojito,pos,fr
"Aussi je vous conseille de gouter le mojito, un grand verre pour 5€, super bon.",mojito,pos,fr
"Nous sommes venus un samedi soir, le restaurant était plein, même sur la terrasse, donc un conseil : réservez à l'avance !",restaurant,neutral,fr
"Pour la plupart d'entre nous, nous avons trouvé notre QG du quai de seine !",general,pos,fr
"Un restaurant accueillant, le chef et ses collaborateurs sont très sympas et souriants.",restaurant,pos,fr
"Un restaurant accueillant, le chef et ses collaborateurs sont très sympas et souriants.",chef,pos,fr
"Un restaurant accueillant, le chef et ses collaborateurs sont très sympas et souriants.",ses collaborateurs,pos,fr
L'ambiance y est décontractée et cosy à la fois...,ambiance,pos,fr
"Si j'avais habité le quartier, il y aurait eu de fortes chances pour que j'en fasse ma cantine du soir.",general,pos,fr
"Une cuisine de bistrot mais très soigneuse, certains plats traditionnels sont excellemment revisités.",cuisine,pos,fr
"Une cuisine de bistrot mais très soigneuse, certains plats traditionnels sont excellemment revisités.",plats traditionnels,pos,fr
Le pot au feu aux joues de boeuf est à tomber par terre!,pot au feu aux joues de boeuf,pos,fr
"Délicieux au palais , ils sont aussi très agréables à la vue.",general,pos,fr
"Délicieux au palais , ils sont aussi très agréables à la vue.",general,pos,fr
Bravo!,general,pos,fr
"L'endroit est sale, la nourriture industrielle et de très mauvaise qualité, le personnel peu aimable, rien dans ce restaurant n'est acceptable.",endroit,neg,fr
"L'endroit est sale, la nourriture industrielle et de très mauvaise qualité, le personnel peu aimable, rien dans ce restaurant n'est acceptable.",nourriture,neg,fr
"L'endroit est sale, la nourriture industrielle et de très mauvaise qualité, le personnel peu aimable, rien dans ce restaurant n'est acceptable.",personnel,neg,fr
"L'endroit est sale, la nourriture industrielle et de très mauvaise qualité, le personnel peu aimable, rien dans ce restaurant n'est acceptable.",restaurant,neg,fr
A fuir.,general,neg,fr
"Nous sommes allé, avec ma copine et des amies, l'accueil est chaleureux, le cadre très sympa.",accueil,pos,fr
"Nous sommes allé, avec ma copine et des amies, l'accueil est chaleureux, le cadre très sympa.",cadre,pos,fr
"Les couscous et tajines sont délicieux accompagné d'un bon vin rouge marocain de la sympathies du personnel et du thé à la menthe, une soirée très agréable.",couscous,pos,fr
"Les couscous et tajines sont délicieux accompagné d'un bon vin rouge marocain de la sympathies du personnel et du thé à la menthe, une soirée très agréable.",tajines,pos,fr
"Les couscous et tajines sont délicieux accompagné d'un bon vin rouge marocain de la sympathies du personnel et du thé à la menthe, une soirée très agréable.",vin rouge marocain,pos,fr
"Les couscous et tajines sont délicieux accompagné d'un bon vin rouge marocain de la sympathies du personnel et du thé à la menthe, une soirée très agréable.",personnel,pos,fr
"Les couscous et tajines sont délicieux accompagné d'un bon vin rouge marocain de la sympathies du personnel et du thé à la menthe, une soirée très agréable.",thé à la menthe,pos,fr
"Les couscous et tajines sont délicieux accompagné d'un bon vin rouge marocain de la sympathies du personnel et du thé à la menthe, une soirée très agréable.",general,pos,fr
Un rapport qualité prix correct.,general,neutral,fr
Un rapport qualité prix correct.,general,neutral,fr
"Cuisine bonne mais rien d'extraordinaire, lotte, pintade...",Cuisine,neutral,fr
"Un menu enfant avec un seul choix de plat et pas possible d'avoir autre chose, nous avons dû commander la pintade beaucoup trop copieuse pour un enfant de 8 ans qui nou sa été compté en plat adulte à 25 euros !",menu enfant,neg,fr
"Un menu enfant avec un seul choix de plat et pas possible d'avoir autre chose, nous avons dû commander la pintade beaucoup trop copieuse pour un enfant de 8 ans qui nou sa été compté en plat adulte à 25 euros !",pintade,neg,fr
"Un menu enfant avec un seul choix de plat et pas possible d'avoir autre chose, nous avons dû commander la pintade beaucoup trop copieuse pour un enfant de 8 ans qui nou sa été compté en plat adulte à 25 euros !",pintade,neg,fr
Une très chère volaille !,volaille,neg,fr
"Bref 140 euros à 3 avec 2 verres de vin et une limonade, c'est trop pour un déjeuner très simple.",déjeuner,neg,fr
"Service moyen avec un jeune homme dont, à mon avis ce n'est pas le métier.",Service,neg,fr
"Service moyen avec un jeune homme dont, à mon avis ce n'est pas le métier.",jeune homme,neg,fr
"Le patron breton est, lui, sympa !",patron,pos,fr
"Très conviviale, c'est plus qu'un restaurant,on se sent en famille.Un",general,pos,fr
"repas et un vin irréprochable, service impeccable.",service,pos,fr
"repas et un vin irréprochable, service impeccable.",repas,pos,fr
"repas et un vin irréprochable, service impeccable.",vin,pos,fr
"Malgré la bonne volonté de la serveuse, on sent l'endroit assez mal organisé.",serveuse,pos,fr
"Malgré la bonne volonté de la serveuse, on sent l'endroit assez mal organisé.",endroit,neg,fr
"En effet , entre les plats qui arrivent en retard et ceux qui ne sont pas cuits comme demandé, c'est un peu agaçant.",general,neg,fr
"En effet , entre les plats qui arrivent en retard et ceux qui ne sont pas cuits comme demandé, c'est un peu agaçant.",plats,neg,fr
"Les produits sont bons et de bonne qualité cependant et l'endroit, même si un peu sombre à mon goût, n'est pas désagréable.",produits,pos,fr
"Les produits sont bons et de bonne qualité cependant et l'endroit, même si un peu sombre à mon goût, n'est pas désagréable.",endroit,pos,fr
A améliorer pour que cela devienne une vraie bonne adresse !,adresse,neg,fr
"Nous avons beaucoup fréquenté ce petit restaurant , mais là il a beaucoup baissé ...",restaurant,neg,fr
"On repart avec une faim de loup car les assiettes sont minuscules, et l addition ..., très salée ...",general,neg,fr
"On repart avec une faim de loup car les assiettes sont minuscules, et l addition ..., très salée ...",assiettes,neg,fr
A éviter si on tient à son porte monnaie...!,general,neg,fr
Bel endroit certes et c'est tout ce que je pourrai écrire de positif.,endroit,pos,fr
Bel endroit certes et c'est tout ce que je pourrai écrire de positif.,endroit,neg,fr
Un service inexistant et totalement désordonné ; un patron qui passe plus de temps à discuter avec ses amis en plein milieu de la salle de restaurant plutot que de faire son travail.,service,neg,fr
Un service inexistant et totalement désordonné ; un patron qui passe plus de temps à discuter avec ses amis en plein milieu de la salle de restaurant plutot que de faire son travail.,patron,neg,fr
Une ambiance qui se veut bobo / parisienne mais alors plutot sur le déclin vu le panel (âgé) de la salle.,ambiance,neg,fr
"Quant à la nourriture, elle est horrible.",nourriture,neg,fr
A éviter absolument .,general,neg,fr
Un excellent repas mélangeant saveur américaines et savoir faire français de l'entrée jusqu'au dessert.,repas,pos,fr
Un excellent repas mélangeant saveur américaines et savoir faire français de l'entrée jusqu'au dessert.,repas,pos,fr
"Nous étions 5 et avons gouté 2 entrées, 5 plats et 4 desserts, tous excellents et très bien préparés, particulièrement les entrées.",entrées,pos,fr
"Nous étions 5 et avons gouté 2 entrées, 5 plats et 4 desserts, tous excellents et très bien préparés, particulièrement les entrées.",plats,pos,fr
"Nous étions 5 et avons gouté 2 entrées, 5 plats et 4 desserts, tous excellents et très bien préparés, particulièrement les entrées.",desserts,pos,fr
L'ambiance est chaleureuse et originale et le service sans fausses notes et amical est de plus assez rapide.La sélection des vins est en accord avec la carte et le prix avec la votre ;).,ambiance,pos,fr
L'ambiance est chaleureuse et originale et le service sans fausses notes et amical est de plus assez rapide.La sélection des vins est en accord avec la carte et le prix avec la votre ;).,service,pos,fr
L'ambiance est chaleureuse et originale et le service sans fausses notes et amical est de plus assez rapide.La sélection des vins est en accord avec la carte et le prix avec la votre ;).,vins,pos,fr
L'ambiance est chaleureuse et originale et le service sans fausses notes et amical est de plus assez rapide.La sélection des vins est en accord avec la carte et le prix avec la votre ;).,general,pos,fr
"A recommander, plats excellents, qualité irréprochable, rapport qualité/prix intéressant.",plats,pos,fr
"A recommander, plats excellents, qualité irréprochable, rapport qualité/prix intéressant.",general,pos,fr
"A recommander, plats excellents, qualité irréprochable, rapport qualité/prix intéressant.",general,pos,fr
"Notre choix, magret de canard, délicieux, cassoulet, excellent et côtes d'agneau à se lécher les babines.",magret de canard,pos,fr
"Notre choix, magret de canard, délicieux, cassoulet, excellent et côtes d'agneau à se lécher les babines.",côtes d'agneau,pos,fr
"Notre choix, magret de canard, délicieux, cassoulet, excellent et côtes d'agneau à se lécher les babines.",cassoulet,pos,fr
"Les desserts ne sont pas en reste, charlotte au choco, pain perdu et café gourmand.",desserts,pos,fr
Personnel hyper sympa et de bon conseil.,Personnel,pos,fr
Nous y reviendrons !!,general,pos,fr
"L'intérieur est sympathique, l'ambiance chaleureuse, le service ""à la bonne franquette"".",intérieur,pos,fr
"L'intérieur est sympathique, l'ambiance chaleureuse, le service ""à la bonne franquette"".",ambiance,pos,fr
"L'intérieur est sympathique, l'ambiance chaleureuse, le service ""à la bonne franquette"".",service,neutral,fr
Un rapport qualité-prix correct pour le quartier .,general,neutral,fr
Un rapport qualité-prix correct pour le quartier .,general,neutral,fr
"En revanche, les plats que nous avons commandés n'avaient franchement rien d'exceptionnel : légumes pas assez cuits, une souris d'agneau servie en grosse portion, sans finesse aucune.",plats,neg,fr
"En revanche, les plats que nous avons commandés n'avaient franchement rien d'exceptionnel : légumes pas assez cuits, une souris d'agneau servie en grosse portion, sans finesse aucune.",légumes,neg,fr
"En revanche, les plats que nous avons commandés n'avaient franchement rien d'exceptionnel : légumes pas assez cuits, une souris d'agneau servie en grosse portion, sans finesse aucune.",souris d'agneau,neg,fr
Bon choix de vins.,vins,pos,fr
La ballade romantique apres le repas s'impose.,general,pos,fr
"Petite salade d'été, simple fraîche et pas cher.",salade,pos,fr
"Petite salade d'été, simple fraîche et pas cher.",salade,pos,fr
Tiramisu a la fraise efficace en fin de dîner.,Tiramisu a la fraise,pos,fr
"Service sympa, l'équipe très jeune.",Service,pos,fr
un des serveurs a le physique d'un enfant de 15ans ;) mais très dynamique et sympa.,serveurs,pos,fr
"J'y venais souvent il y a quelques année, l'été sur des grandes tables en terrasse à partager de super moments avec ma famille.",general,pos,fr
"J'y venais souvent il y a quelques année, l'été sur des grandes tables en terrasse à partager de super moments avec ma famille.",terrasse,pos,fr
Dommage que je n'ai pas réussi à retrouver cet esprit ce soir la.,general,neg,fr
Un restaurant surement très réputé mais alors il y a longtemps...,restaurant,neg,fr
La décoration est restée comme avant et cela a son charme.,décoration,pos,fr
"Mais dans l'assiette aucune cuisine, du réchauffé industriel comme au resto d'entreprise!",cuisine,neg,fr
"Mais dans l'assiette aucune cuisine, du réchauffé industriel comme au resto d'entreprise!",general,neg,fr
Un serveur sympathique mais c'est le seul point positif.,serveur,pos,fr
Un serveur sympathique mais c'est le seul point positif.,general,neg,fr
"Allez donc dans une brasserie, vous serez moins déçus.",general,neg,fr
"Très passable, des prix qui refroidissent, un accueil plus que moyen.",accueil,neg,fr
"Très passable, des prix qui refroidissent, un accueil plus que moyen.",general,neg,fr
"Très passable, des prix qui refroidissent, un accueil plus que moyen.",general,neg,fr
"Et en prime quand un serveur marche sur vos affaires et casse quelque chose, aucune excuse, on vous apporte la note très rapidement...",serveur,neg,fr
"Et quand on demande au moins des excuses, on se fou de nos tetes et on est ""gentiment"" prié de ne pas revenir (pour la faire courte).",general,neg,fr
C'est sûr je n'y remettrais plus les pieds !!,general,neg,fr
C'est une honte !,general,neg,fr
Même en cherchant bien nous ne trouvons toujours pas de points positifs à ce repas!,general,neg,fr
"Service très lent et désordonné, cuisine surgelée et mauvaise, des assiettes banales qu'un enfant peut préparer et qui ne mettent pas en appétit ...",Service,neg,fr
"Service très lent et désordonné, cuisine surgelée et mauvaise, des assiettes banales qu'un enfant peut préparer et qui ne mettent pas en appétit ...",cuisine,neg,fr
"Service très lent et désordonné, cuisine surgelée et mauvaise, des assiettes banales qu'un enfant peut préparer et qui ne mettent pas en appétit ...",assiettes,neg,fr
Aucune excuse pour le service et l'attente.,service,neg,fr
Aucune excuse pour le service et l'attente.,attente,neg,fr
0 sur toute la ligne.,general,neg,fr
Plus jamais cet attrape-touristes,general,neg,fr
Je ne conseillerais pas cet établissement.,établissement,neg,fr
"J'ai pris un tartare coupé au couteau mais le boeuf était de très mauvaise qualité, la viande toute fibreuse et dure et le plat n'avait donc aucune saveur.",tartare,neg,fr
"J'ai pris un tartare coupé au couteau mais le boeuf était de très mauvaise qualité, la viande toute fibreuse et dure et le plat n'avait donc aucune saveur.",boeuf,neg,fr
"J'ai pris un tartare coupé au couteau mais le boeuf était de très mauvaise qualité, la viande toute fibreuse et dure et le plat n'avait donc aucune saveur.",viande,neg,fr
"J'ai pris un tartare coupé au couteau mais le boeuf était de très mauvaise qualité, la viande toute fibreuse et dure et le plat n'avait donc aucune saveur.",plat,neg,fr
"Moi qui adore le tartare, je n'en ai même pas mangé les 3/4.",tartare,neg,fr
Ce n'était pas frais et la viande était mauvaise.,viande,neg,fr
Ce n'était pas frais et la viande était mauvaise.,general,neg,fr
"Un ami nous a recommandé ce restaurant, et il a eu bien raison.",restaurant,pos,fr
"Accueil très chaleureuse , service impeccable, les gerants sont très sympathique et très professionnel.",general,pos,fr
"Accueil très chaleureuse , service impeccable, les gerants sont très sympathique et très professionnel.",service,pos,fr
"Accueil très chaleureuse , service impeccable, les gerants sont très sympathique et très professionnel.",gerants,pos,fr
"La qualité de la nourriture est juste magnifique, on peut même repartir avec des petits pots ou ingrédients utilisé par le restaurant qui sont vendu à la sortie.",nourriture,pos,fr
"La qualité de la nourriture est juste magnifique, on peut même repartir avec des petits pots ou ingrédients utilisé par le restaurant qui sont vendu à la sortie.",general,pos,fr
Je le recommande grandement,general,pos,fr
"L'accueil est vraiment conviviale, c'est un petit paradis quand on est en terrasse, la cuisine est excellente.",accueil,pos,fr
"L'accueil est vraiment conviviale, c'est un petit paradis quand on est en terrasse, la cuisine est excellente.",terrasse,pos,fr
"L'accueil est vraiment conviviale, c'est un petit paradis quand on est en terrasse, la cuisine est excellente.",cuisine,pos,fr
Je le conseille vivement.,general,pos,fr
Par malchance je n'avais pas consulté les avis avant de décider de notre dîner dans ce restaurant quelle erreur !,restaurant,neg,fr
Cela m'oblige à être très désagréable pour cet avis malgré ma nature conciliante.,general,neg,fr
"L'apéritif inclus ne nous est pas servi et les entrées sont amenées précipitamment jusque là rien de trop grave ...foie gras et saumon corrects puis une heure d'attente pour avoir les plats : un tartare et un pavé au poivre la viande devait être de qualité correcte sensée être une sélection Hugo Desnoyer (mauvaise idée de laisser maltraiter ainsi ses produits) mais si le tartare est mangeable bien que peu assaisonné le pavé lui est cuit façon semelle sèche et charbonneuse mais effectivement saignante à coeur, un exploit et l'huile utilisée pour les frites n'a pas dû être filtrée donc elles sont plutôt bonnes mais grises ...",general,neg,fr
"L'apéritif inclus ne nous est pas servi et les entrées sont amenées précipitamment jusque là rien de trop grave ...foie gras et saumon corrects puis une heure d'attente pour avoir les plats : un tartare et un pavé au poivre la viande devait être de qualité correcte sensée être une sélection Hugo Desnoyer (mauvaise idée de laisser maltraiter ainsi ses produits) mais si le tartare est mangeable bien que peu assaisonné le pavé lui est cuit façon semelle sèche et charbonneuse mais effectivement saignante à coeur, un exploit et l'huile utilisée pour les frites n'a pas dû être filtrée donc elles sont plutôt bonnes mais grises ...",foie gras,neutral,fr
"L'apéritif inclus ne nous est pas servi et les entrées sont amenées précipitamment jusque là rien de trop grave ...foie gras et saumon corrects puis une heure d'attente pour avoir les plats : un tartare et un pavé au poivre la viande devait être de qualité correcte sensée être une sélection Hugo Desnoyer (mauvaise idée de laisser maltraiter ainsi ses produits) mais si le tartare est mangeable bien que peu assaisonné le pavé lui est cuit façon semelle sèche et charbonneuse mais effectivement saignante à coeur, un exploit et l'huile utilisée pour les frites n'a pas dû être filtrée donc elles sont plutôt bonnes mais grises ...",saumon,neutral,fr
"L'apéritif inclus ne nous est pas servi et les entrées sont amenées précipitamment jusque là rien de trop grave ...foie gras et saumon corrects puis une heure d'attente pour avoir les plats : un tartare et un pavé au poivre la viande devait être de qualité correcte sensée être une sélection Hugo Desnoyer (mauvaise idée de laisser maltraiter ainsi ses produits) mais si le tartare est mangeable bien que peu assaisonné le pavé lui est cuit façon semelle sèche et charbonneuse mais effectivement saignante à coeur, un exploit et l'huile utilisée pour les frites n'a pas dû être filtrée donc elles sont plutôt bonnes mais grises ...",attente,neg,fr
"L'apéritif inclus ne nous est pas servi et les entrées sont amenées précipitamment jusque là rien de trop grave ...foie gras et saumon corrects puis une heure d'attente pour avoir les plats : un tartare et un pavé au poivre la viande devait être de qualité correcte sensée être une sélection Hugo Desnoyer (mauvaise idée de laisser maltraiter ainsi ses produits) mais si le tartare est mangeable bien que peu assaisonné le pavé lui est cuit façon semelle sèche et charbonneuse mais effectivement saignante à coeur, un exploit et l'huile utilisée pour les frites n'a pas dû être filtrée donc elles sont plutôt bonnes mais grises ...",tartare,neutral,fr
"L'apéritif inclus ne nous est pas servi et les entrées sont amenées précipitamment jusque là rien de trop grave ...foie gras et saumon corrects puis une heure d'attente pour avoir les plats : un tartare et un pavé au poivre la viande devait être de qualité correcte sensée être une sélection Hugo Desnoyer (mauvaise idée de laisser maltraiter ainsi ses produits) mais si le tartare est mangeable bien que peu assaisonné le pavé lui est cuit façon semelle sèche et charbonneuse mais effectivement saignante à coeur, un exploit et l'huile utilisée pour les frites n'a pas dû être filtrée donc elles sont plutôt bonnes mais grises ...",tartare,neg,fr
"L'apéritif inclus ne nous est pas servi et les entrées sont amenées précipitamment jusque là rien de trop grave ...foie gras et saumon corrects puis une heure d'attente pour avoir les plats : un tartare et un pavé au poivre la viande devait être de qualité correcte sensée être une sélection Hugo Desnoyer (mauvaise idée de laisser maltraiter ainsi ses produits) mais si le tartare est mangeable bien que peu assaisonné le pavé lui est cuit façon semelle sèche et charbonneuse mais effectivement saignante à coeur, un exploit et l'huile utilisée pour les frites n'a pas dû être filtrée donc elles sont plutôt bonnes mais grises ...",pavé,neg,fr
"L'apéritif inclus ne nous est pas servi et les entrées sont amenées précipitamment jusque là rien de trop grave ...foie gras et saumon corrects puis une heure d'attente pour avoir les plats : un tartare et un pavé au poivre la viande devait être de qualité correcte sensée être une sélection Hugo Desnoyer (mauvaise idée de laisser maltraiter ainsi ses produits) mais si le tartare est mangeable bien que peu assaisonné le pavé lui est cuit façon semelle sèche et charbonneuse mais effectivement saignante à coeur, un exploit et l'huile utilisée pour les frites n'a pas dû être filtrée donc elles sont plutôt bonnes mais grises ...",frites,neg,fr
"L'apéritif inclus ne nous est pas servi et les entrées sont amenées précipitamment jusque là rien de trop grave ...foie gras et saumon corrects puis une heure d'attente pour avoir les plats : un tartare et un pavé au poivre la viande devait être de qualité correcte sensée être une sélection Hugo Desnoyer (mauvaise idée de laisser maltraiter ainsi ses produits) mais si le tartare est mangeable bien que peu assaisonné le pavé lui est cuit façon semelle sèche et charbonneuse mais effectivement saignante à coeur, un exploit et l'huile utilisée pour les frites n'a pas dû être filtrée donc elles sont plutôt bonnes mais grises ...",viande,neutral,fr
De nouveau 30 à 40 mn d'attente pour les desserts qui ne sont pas mangeables et renvoyés à la 2ème bouchée tarte fine au pommes trop froide et glace vanille arrivée à moitié fondue et pour mon mari crêpes cartonnées ...,desserts,neg,fr
De nouveau 30 à 40 mn d'attente pour les desserts qui ne sont pas mangeables et renvoyés à la 2ème bouchée tarte fine au pommes trop froide et glace vanille arrivée à moitié fondue et pour mon mari crêpes cartonnées ...,tarte fine au pommes,neg,fr
De nouveau 30 à 40 mn d'attente pour les desserts qui ne sont pas mangeables et renvoyés à la 2ème bouchée tarte fine au pommes trop froide et glace vanille arrivée à moitié fondue et pour mon mari crêpes cartonnées ...,glace vanille,neg,fr
De nouveau 30 à 40 mn d'attente pour les desserts qui ne sont pas mangeables et renvoyés à la 2ème bouchée tarte fine au pommes trop froide et glace vanille arrivée à moitié fondue et pour mon mari crêpes cartonnées ...,crêpes,neg,fr
De nouveau 30 à 40 mn d'attente pour les desserts qui ne sont pas mangeables et renvoyés à la 2ème bouchée tarte fine au pommes trop froide et glace vanille arrivée à moitié fondue et pour mon mari crêpes cartonnées ...,attente,neg,fr
Les erreurs se multiplient sur 3 tables de clients proches...,general,neg,fr
Passons rapidement sur la carafe d'eau arrivée à mi repas et le vin jamais resservi la musique façon rave pas adaptée et pour finir pas un geste sur l'addition pour nous rendre plus indulgents ?,musique,neg,fr
Passons rapidement sur la carafe d'eau arrivée à mi repas et le vin jamais resservi la musique façon rave pas adaptée et pour finir pas un geste sur l'addition pour nous rendre plus indulgents ?,general,neg,fr
Le cadre sympathique et un peu de professionnalisme pourraient redresser la barre mais à l'heure actuelle rapport qualité prix réellement exécrable,cadre,pos,fr
Le cadre sympathique et un peu de professionnalisme pourraient redresser la barre mais à l'heure actuelle rapport qualité prix réellement exécrable,general,neg,fr
Le cadre sympathique et un peu de professionnalisme pourraient redresser la barre mais à l'heure actuelle rapport qualité prix réellement exécrable,general,neg,fr
Passez votre chemin !,general,neg,fr
De pire en pire... cette crêperie que nous côtoyons depuis bientôt 10 ans a gagné en décoration autant qu'elle a perdu en goût et qualité dans les assiettes...,assiettes,neg,fr
De pire en pire... cette crêperie que nous côtoyons depuis bientôt 10 ans a gagné en décoration autant qu'elle a perdu en goût et qualité dans les assiettes...,décoration,pos,fr
De pire en pire... cette crêperie que nous côtoyons depuis bientôt 10 ans a gagné en décoration autant qu'elle a perdu en goût et qualité dans les assiettes...,crêperie,neg,fr
"Crêpes et galettes qui arrivent 2min30 après avoir passé la commande...très sèches...pas de saveurs et surtout une soirée de crampes d'estomac pour les 4 personnes qui étaient autour de la table, à peine 20min après le diner !!!",Crêpes et galettes,neg,fr
"Crêpes et galettes qui arrivent 2min30 après avoir passé la commande...très sèches...pas de saveurs et surtout une soirée de crampes d'estomac pour les 4 personnes qui étaient autour de la table, à peine 20min après le diner !!!",general,neg,fr
Nous regrettons la bonne crêperie d'il y a quelques années et n'y retournerons finalement plus !,crêperie,neg,fr
Malgré une terrasse ensoleillée et verdoyante très agréable aux beaux jours...DOMMAGE,terrasse,pos,fr
Malgré une terrasse ensoleillée et verdoyante très agréable aux beaux jours...DOMMAGE,general,neg,fr
Bon accueil mais service un peu long.,accueil,pos,fr
Bon accueil mais service un peu long.,service,neg,fr
Nous n'avons goûté que les pizzas qui étaient quelconques.,pizzas,neg,fr
Tarifs très raisonnables.,general,pos,fr
"Service ultra lent, serveuses sans sourire ni amabilité minimale, besoin de réclamer la carte, galette œuf jambon fromage sans saveur et triste présentation.",serveuses,neg,fr
