text,aspect,polarity,lang
"попляши, Вадик )",general,neutral,ru
"Бывает, смотришь в глаза человека и точно знаешь, какие чувства и эмоции Он переживает в этот момент. Пусть даже всё, чем Он владеет в этот момент - это табурет...
MODEL: Tania Prichishyna
PHOTO: Sachek P.",general,neutral,ru
Хорошая картинка для хорошей девушки!!!,general,pos,ru
Самая отвратительная и нечесная франшиза - это UNIDANCE,general,neg,ru
"Илья Цыганков  ""МОЛИТВА""",general,neutral,ru
"Скоро у нас можно будет открывать ещё одну Икею) столько мебели и столько одной фирмы кто-то скажет перебор, а нам нравится🙈🙊К нам прибыли долгожданные стульчики на кухню☺️",general,pos,ru
"Я ПОМНЮ, Я ГОРЖУСЬ!",general,pos,ru
Оранжевый берет,general,neutral,ru
Это намного круче!!,general,pos,ru
Про неправильные песни,general,neutral,ru
БЛЯ! заебалооооось!!!! нужен отдых)),general,neg,ru
"когда мы идем на озеро под церковь,Раста?))",general,neutral,ru
Она по-детски наивна*мм,general,neutral,ru
Нургалиев объявил о победе над коррупцией в МВД,general,neutral,ru
Ассаи. Незабываемый концерт. Один из лучших вечеров в моей жизни...),general,pos,ru
Немного пост-рока... :),general,neutral,ru
Не пью сладкий чай- гони ребро.,general,neutral,ru
90 - возвращаються!,general,neutral,ru
Фееричный котЭ =),general,pos,ru
а вы нам султанчики купили?:3,general,neutral,ru
"ПЕЛАГЕЯ... Не устаю слушать эту безмерно одаренную и самобытную певицу. Хожу на концерты - это удовольствие несказанное!! Кроме того, что она красива и обладает уникальным вокалом, есть еще бездна позитива и энергетика бешеная просто, мурашки бегают стадами! )))))

""Я слышал в мире всё. Но такого - нет нигде. Ты - самое невероятное, что есть сейчас в музыке"". Эмир Кустурица о Пелагее",general,pos,ru
Добро должно быть с кулаками!,general,neutral,ru
"Кто, эмммм.... круче ? :D",general,neutral,ru
"В Казахстане, в отеле чизкейки по 30руб :))
Сижу в лобби, смотрю Хауса и уже второй чизкейк заканчиваю :))",general,pos,ru
Наконец выложили )))),general,pos,ru
эта фотка вообще крутая))),general,pos,ru
Тортик для сына!!!Бисквит с кремом- суфле(лимонным и черничным)🍰🎉🎈,general,pos,ru
Сердце верит в чудеса…!!)))))),general,pos,ru
"Подскажи, кто исполняет женский вокал, оч нравится)",general,pos,ru
Техника транспорта),general,neutral,ru
Дядя Мишаня-молодец.,general,pos,ru
Вот что тебе надо!!!:))))),general,neutral,ru
"У кого есть знакомые, которые делают татуировки? или кто сам делает?  прошу отписаться",general,neutral,ru
вот что мы делаем когда ты уходишь на работу)))),general,neutral,ru
"очень нравиться хоть и микс! но впоследнее время меня ваще такое начало переть...не знаю че,но очень сильно...",general,pos,ru
Во вторник за водительскими правами!! Ехуу! Е-е-е! =) Ура!,general,pos,ru
"Ни один из этих людей так и не смог дать развернутый аргументированный ответ. Наиболее улыбнул некий спортсмен Валентин. 
 - нужно принимать людей вне зависимости от их нации
 - тем не менее, украинцев вы не любите?
 - тем не менее, не люблю. Они подлые.
Не менее больной высер- про лагеря наемных убийц, спонсируемые злыми американцами. Лол, просто лол.",general,neg,ru
а в Киевееее холооодзепаааа!!!!!! бррррр,general,neg,ru
"Валик, привет! Я выбирала между тобой и Ваней. Ответ смотри здесь:",general,neutral,ru
Отзовись супостат хоть бы позвонил вообще забыл про старого друга...,general,neg,ru
да пошел ты на куй!,general,neg,ru
"Я за тебя готова всё отдать,
 Всё то,что было есть и то,что будет,
 Я лишь тебя готова вечно ждать
 И пусть меня за это все осудят.
 Я за тобой готова побежать
 На край земли,а может быть и дальше,
 Я лишь тебе стихи могу писать,
 А в них слова,что даже меда слаще.
 Я для тебя готова изменить:
 Прическу,стиль,мечты,свои желания,
 Я лишь тебе смогу всегда простить
 И боль,что причиняешь,и страдания.
 Я за тебя готова всё отдать
 Всё то,что было,есть,и то,что будет.
 Ты просто знай,что вечность может ждать
 Лишь сердце той,которая так любит...",general,pos,ru
Я таки сделала это! Не обошлось и без методологии Челентано - давить ягоду конечностями. С удовольствием лячкалась в свежем виноградном соке. Руки теперь красные и жгутся - но это того стоило! 🍇🍷💪🏻,general,pos,ru
"вот заболит что нибудь,думаешь ""сейчас схожу к доктору и он меня вылечит"", А ХУЙ ТЕБЕ ПОКА ВСЕ АНАЛИЗЫ ЭТИ ЕБАННЫЕ СДАШЬ ПОКА ВСЕХ ЭТИХ ВРАЧЕЙ ТВАРЕЙ ОБОЙДЕШЬ ЛИБО СДОХНЕШЬ ЛИБО БОЛЕТЬ УЖЕ БЛЯТЬ ПЕРЕСТАНЕТ 

всегда так ) ахаха",general,neg,ru
"У [id23068275|Коляна] дрожали руки, но в целом все ок. С удовольствием принял вызов Петренчука на Ice Bucket Сhallenge и передаю эстафету [id116031|Евгению Лазаренко], [id24398930|Павлу Перцу] и [id925306|Дмитрию Филатову]. Всем удачи! Пошел пить глинтвейн)",general,neutral,ru
Готовность-90%),general,neutral,ru
Легкая придурковатость делает меня практически неуязвимой.,general,neutral,ru
Делаем очистку друзей .. = *,general,neutral,ru
"ОБСЕ задержаны в Антраците
В городе Антраците ополчением была задержана группа представителей миссии ОБСЕ которые собирали разведывательные данные в пользу украинской армии, пытались подкупить и завербовать бойцов на блок постах.",general,neutral,ru
Хочу стать спанч бобом,general,neutral,ru
я тебя очень-очень-очень-очень сильно люблю!!!!!!!,general,pos,ru
"Любимая моя подруга, ты самая лучшая 😘😌 
Я очень тебя люблю ❤",general,pos,ru
"джип та у меня в Москве,а я в другом культурном городе 
хаха",general,neutral,ru
"Ура, снег!!!!! Снег снег, первый снег!🌨☃❄️",general,pos,ru
"Сломалась машина и нет денег
на пиво - вот они мужские
критические дни",general,neg,ru
"Умру — никто не заплачет. 
Исчезну — никто не заметит.",general,neg,ru
С дочкой Ангелиной. Без фильтра.,general,neutral,ru
Создано в необычном фоторедакторе #Аватан,general,neutral,ru
"вот фотка-идеал:
Йен+лабродор))))",general,pos,ru
за окном мороз и ураганный ветер.. а мне так хорошо тепло:),general,pos,ru
почти нашел,general,neutral,ru
Все достало. Гребаный август 14. Я - Фараон.,general,neg,ru
"Мужское имя Вадим
ЗНАЧЕНИЕ ИМЕНИ

Древнеримское имя, означающее «здоровый». Правда, есть мнения, считающие это имя персидским; другие — древнерусским, происшедшим от слова «вадити», что означает — «сеять смуту, спорить, обвинять, клеветать».

Пхахаха в точку блеать :D",general,neutral,ru
Очень плохо спал...снилась она.,general,neg,ru
Пес-баскетболист))),general,pos,ru
В какой ипаной комедии была эта песня??,general,neutral,ru
Люблю общагу....,general,pos,ru
Сегодня взял выходной первый за неделю. Делаю только кардио. Кто не в теме регимся и ищем меня в перископе amokshyn. Завтра выйду на связь! #sportfaza #mokshyn,general,neutral,ru
"Я считаю, что 2011 год будет лучше 2010го!",general,pos,ru
И так выбираем ту которая НЕ нравится!!,general,neutral,ru
Артём. 7 дней.,general,neutral,ru
"Прости, что не манты",general,neutral,ru
"Сегодня, самый лучший день в моей жизниии!!!!!!!!!!!!:)))))))) потому что родился племянник... НИКИТКА!!!!!! :)))))))))",general,pos,ru
Мы знаем.Мы тебя тоже любим)))),general,pos,ru
"Ну и конечно же веселая тетушка в цетре Киева плясала с 18.00-????? (Наверное до упаду,может и дольше)в 21.30 еще была!😊",general,pos,ru
Дэнчик Борисов зашел в наш зал)💪😲,general,neutral,ru
ровная ава,general,neutral,ru
у тебе там лев,general,neutral,ru
"Я назову компанию «Яблоко», если к 5 часам вы не предложите ничего лучше

(с) Стив Джобс",general,neutral,ru
ты реально играешь?,general,neutral,ru
"Вернулась, наконец. Довольна, счастлива, отдохнувша. Родная комната встречает стикером ""существование предшествует сущности"", как обычно.",general,pos,ru
личку открой :D,general,neutral,ru
Матч КХЛ: ЦСКА - Локомотив.,general,neutral,ru
"Ты для меня - глоток воды в пустыне,
Ты для меня - маяк в холодный шторм,
Не зря судьба столкнула нас - отныне,
Мы друг о друге мыслями живем...

Мы словно две звезды на небосклоне,
Что рядом друг для друга дарят свет,
Любовь над нами тучи темные разгонит,
И для меня на свете никого дороже нет.

Мы словно буквы на одной странице,
Их прочитать лишь сможем я и ты,
И если темной ночью мне не спится,
Лишь, о тебе все мысли и мечты...

Мы словно два крыла у птицы счастья, 
Нам друг без друга в небо не взлететь,
Я верю, что прогонишь ты ненастье,
Чтоб вместе быть, любить меня, хотеть...

Я тихо сяду на твои колени...
От губ твоих взгляд мне не отвести,
Пусть никогда не кончится мгновенье…
Мне все равно, себя уж не спасти...",general,pos,ru
"Болею..так шо,вам мой совет - одеваитесь теплее!!!",general,neg,ru
"Я помню :) 

От нас валил пар, мы были мокрыми насквозь, но домой мы не шли, потому что «загонят» и больше на улицу не выпустят :) Мы шли в подъезд — там была батарея, на ней можно было сушить мокрые варежки и мокрые штаны, прислоняясь то одним, то другим боком.
И я до сих пор не понимаю, почему никто из нас не болел?",general,neutral,ru
#накраюсовершенногомира,general,neutral,ru
"Мааша, я за*балась сама себя фоткать, давай чтоле за печеньки с входом в безсознательное пофоткаешь меня,а?))))",general,neutral,ru
"Угадай, а эта песня о ком???;-)*",general,neutral,ru
и снова крутая пати! ура))),general,pos,ru
Настоящий студент может договориться с дьяволом на выгодных для себя условиях.,general,neutral,ru
"Зачем я посмотрел Трасформеров??? зачем я испортил себе настроение?
кто писал сценарий и диалоги? Собчак с Бородиной? идиотизм! 
на одних спецэффектах нельзя выезжать.... 2.5 часа на смарку...",general,neg,ru
Ну не лапочки ли?)))вот кого вы мне напомнили),general,pos,ru
"Сергей Колинько ''Как меня всё достало:(''

Не сЦы, прорвемся ! )",general,neutral,ru
А щас бы уже было бы таких  5 фото!!,general,neutral,ru
Без комментариев=),general,neutral,ru
Екатерина долго разглядывала ваше фото и выдала: П.... Продолжение тут:,general,neutral,ru
Я СКУЧАЮ ПО ТЕБЕ МОЯ ПОДРУЖКА 😍😉😘,general,pos,ru
"а вы - Стив Джобс, Стив Джобс, сейчас умер по настоящему великий человек, а никто об этом и не знает.",general,neg,ru
А что выбираешь ты?,general,neutral,ru
любимый...,general,pos,ru
"""Все три года зоны словно позади...я смотрю и вижууу...!)))))",general,neutral,ru
"24 ноября в ""Неформате"" первый показ части мультфильма ""Гофманиада""!",general,neutral,ru
"ну что как дела??****
кода жениться будем??.....",general,neutral,ru
Вова дал добро с Саратова ?,general,neutral,ru
"шо бухарик, когда гос?))",general,neutral,ru
Смех как тебе?))),general,neutral,ru
сотри как прикольно**,general,pos,ru
"Коллеги- программисты - оцените шутку :)

Оригинальный способ искать сотрудников на #duolingo - при открытии консоли выскакивает",general,neutral,ru
"Моему другу срочно требуется переливание 2 группы крови пересадка почки, а донора
 найти никак не могут. Поставьте, пожалуйста, сердечке возле его авы, 
чтобы он не расстраивался",general,neutral,ru
ЭТО СТРАНИЦА ТУПОГО ПИЗДЮКА КОТОРЫЙ ХОЧЕТ ПРОДАТЬ ОРДЕНА ДЕДА КОТОРЫЕ ОН ЗАСЛУЖИЛ КРОВЬЮ И ПОТОМ!!!!!!!!!!!!!!!!!!РАДИ ВОЛОСИПЕДА,general,neg,ru
Фоткаю еду и выкладываю в вк... Сижу с айфона... Время задуматься... Может еще и в зеркале фоткануться? 😆,general,neutral,ru
совсем меня забыл :с,general,neg,ru
Шарик круглый! (с),general,neutral,ru
"Это круто! Рекомендую сходите, посмотрите. (Но не балкон) ряд 13-14 самое то.",general,pos,ru
"Сумчане, и гости города! Если Вы давно хотели поговорить о том, почему одни страны живут богато, а другие - запредельно бедно, если Вас тревожит непредсказуемое будущее - приходите к Роме на лекцию-семинар. Будет интересно, мозговышибательно и зубодробительно. Равнодушным не уходит никто :)",general,neutral,ru
Просто Лакшери))),general,pos,ru
они у неё практически все кррррасивые и я опять не могу придумать-с чем они у меня вместе ассоциируются-только по отдельности),general,neutral,ru
АААААААААА ужас!,general,neg,ru
Хотел начать жизнь с чистого листа…но чистые листы закончились…,general,neg,ru
"Зима,рибалка,красота)",general,pos,ru
помогите нужны кубики,general,neutral,ru
Вот самое любимое платье.....особенно цвет...=)))),general,pos,ru
НУ ЧТО РЕБЯТКИ))))??ПУСТЬ ШАХТЁР ДАСТ НАМ ПОВОД НЕРЕАЛЬНО ОТОРВАТЬСЯ))),general,pos,ru
"Обещали суперлуние, но луна в небе вполне обычного размера(",general,neg,ru
Торт Маша и Медведь,general,neutral,ru
"2 апреля 2011 года в Москве будем проводить Фестиваль ремесел. Может кто-то захочет принять участие и показать свое мастерство подросткам. Ждем,пишите,звоните 8-499-784-44-48",general,neutral,ru
"Для наших деток,классная колыбельная!)))",general,pos,ru
Посмотрел кино про себя.,general,neutral,ru
детское мировоззрение о будующем )),general,neutral,ru
Главное - верь.,general,neutral,ru
#мяу #девочкитакиедевочки #счастьеесть,general,pos,ru
"Эй, вы что там наверху делаете???? Я с такими темпами заедания горя по ненаступающей весне потом не только в сарафанчики и шортики не влезу, простыни не хватит обмататься(((",general,neg,ru
"девушка может плакать по-разному. навзрыд, истерично, всхлипывая, ругаясь. но самый пиздец - это тихие слезы с каменным лицом и молчание.

!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",general,neg,ru
никого не напоминает???)))),general,neutral,ru
"756э!ребяяят,я скучаю!))",general,pos,ru
Полёт над Евпаторией часть4,general,neutral,ru
"Ты мой ребенок, мой друг, мой брат",general,pos,ru
"Я никогда не думала, что можно
знать кого-то так хорошо и в тоже
время чувствовать, что в этом
человеке еще столько не
разгаданного. Я никогда не знала,
что слова «Я ТЕБЯ ЛЮБЛЮ» каждый
раз звучат как впервые... Я никогда
не встречала человека, с которым
часы пролетали бы как минуты, и с
которым мне ни когда не хотелось
бы расставаться... Не находила
настолько близкого и родного
человека. Милый я никогда не
любила так, как я люблю тебя.",general,pos,ru
это тебе зай=))))катайся))),general,neutral,ru
Вот какую раздачу мне удалось сыграть,general,neutral,ru
вот терь моно и с балкона упасть,general,neutral,ru
"Клубный дом ""Loft Project"" ул. Комсомольская",general,neutral,ru
"ладно
буду порядочной :DD",general,neutral,ru
чем заняться? Ваши предложения. Поедем куда угодно:) звоните и пишите:),general,neutral,ru
"Хотел бы я быть одним из тех счастливых космонавтов что полетят к Марсу. Целых 500 дней постигать тайны мирозданья среди умных, психологически совместимых людей. Целых 500 дней никаких перфораторов в 8:00, никаких ночных криков за окном, никаких ёбаных ""новостей"", никаких иеговистов, никаких торговых представителей, никаких пидарасов, никаких экстрасенсов, никаких котировок и рейтингов, никаких ёбаных денег, никакой ёбаной рекламы, никакой ёбаной нефти, никаких бессмысленных убийств...
Невесомость, музыка, лёгкая дымка... пшшшш.... Марс500!, Марс500! почему не выходите на связь? пшшш... пшшшшшш.. э... Хьюстон? пшшш... да пошёл ты на хуй Хьюстон!!!",general,neg,ru
А на сколько выглядишь ты?) -,general,neutral,ru
"В ванну с водой, в которой я мылась, упала открытая банка с зелёнкой... второй день не выхожу на улицу...",general,neg,ru
"Эти странные рисунки . 
В задумке - орёл, на выходе - попугай ^^
#крылья#",general,neutral,ru
Первый полет на параплане удался!,general,pos,ru
"Неприятно удивило, что на цену страховки влияет не только возраст и стаж, но и пол и семейное положение в некоторых страховых компаниях. Ужас!",general,neg,ru
"6 марта 

Вы идеальны. И ваше сердце принадлежит одному человеку",general,pos,ru
"Смотрю на тебя, и возникает желание покормить! Приезжай ко мне на шашлыки. Самогон тоже есть!",general,pos,ru
"Шли мы с Универа,было весело)))",general,pos,ru
Ну почему жизнь так жестока и всегда заставляет нас перед чем-то выбирать???,general,neg,ru
Соскучилась за тобой),general,neg,ru
Хорошая погода:) @ на льду финского залива,general,pos,ru
"как? че вообще,??!!!",general,neutral,ru
Есть ли угроза исламизации России и Европы ?,general,neutral,ru
"""Тебе куда?""",general,neutral,ru
"Сдала госэкзамен!!!! Хух, слава Богу!!!!!",general,pos,ru
"Ты + Я = ?

1. Враги
2. Друзья
3. Понятия не имею
4. Два алкоголика
5. Красивая пара
6. Любовники
7. Два идиота
8. Ты вообще кто???
9. Красавица и чудовище
10. Психи 
11. Свой вариант (в комменты)",general,neutral,ru
"В то время, как многие ринулись смотреть ""50 оттенков серого"", очень рекомендую к просмотру ""Левиафан"". Крайне глубокая и осмысленная картина.",general,neutral,ru
нарисуй на стене кучу БЕЛЫХ членов!!!,general,neutral,ru
"я тебя люблю, мой пупсеночек**",general,pos,ru
"стыд ебанул меня:( эта битва была проиграна, но у меня есть еще козырь!",general,neg,ru
"Как-же тебя не хватает, не верится что тебя больше нет😭 . Как много хотелось бы тебе сказать,мы не забудем тебя никогда,наверное ты был слишком хорошим человеком и другом.Помним Любим Скорбим😭16.08.14(17) эта дата для нас стала скорбью😢😭",general,neg,ru
ЖенькООООООО,general,neutral,ru
Ура  я БАБУШКА!!!!!!  Мои любимые подарили нам сразу  ДВУХ внучек!!!💋💋💋,general,pos,ru
Опубликовано видео в Instagram,general,neutral,ru
"Ребят, кто летал WIZZAIRом? Объясните мне о количестве и весе багажа-я блондиню и не понимаю, что от меня хотят и сколько можно провозить багажа, чтоб не платить? Пишите в личку. Заранее спасибо.",general,neutral,ru
Стих о женской доле /// ПОЭТ И ГРАЖДАНИН,general,neutral,ru
"Лучшей защитой для каждого нашего зайчика является любовь тех, кто ждет его.",general,pos,ru
"Радость у всех разная, у нашего кота - это трава!",general,neutral,ru
"Германия, Италия, Франция, Испания.",general,neutral,ru
Я снова студент! ойейейейейеееей!,general,pos,ru
"интересно, а на этих прекрасных людей заведут дела по антигосударственной деятельности и сепаратизму? или власти с ними солидарны и поэтому не пиздят их титушками? с нетерпением ожидаю эксгумации Одесской Советской республики и Гуляйполя",general,neg,ru
Собираем...осталось мало.Всего 550 руб.,general,neutral,ru
на глубинку поедешь?,general,neutral,ru
"Атомный взрыв в Москве, модель развития ЧС",general,neutral,ru
"И вот она самая главная отметка к которой все путешествинники стремятся отметиться!!! Я не исключение!!! Сперва пошел пешком, встретив там семью итальянцев. Я их сфотографировал затем они любезно предложили сфоткать меня. Руки из опы ростут у некоторых. Фото со мной не вышло, пришлось самому фоткать себя 😂😂😂. Потом смотрю на всё это дело! Да пофигу!!! Пошел за мотиком и приехал прям туда на нём. Ведь не известно буду ли я ещё раз здесь. Фото на память!!! И конечно Океан!",general,neutral,ru
"Друзья! Русские национал-патриоты! Присоединяйтесь к Русскому маршу ""За Русский мир!""",general,neutral,ru
"Не брать трубку, когда звонит мама, нельзя. Ведь после десятого звонка я 
считаюсь пропавшим без вести и лежу с перерезаннымгорлом в канаве.",general,neutral,ru
"ЕБТВАЯРОТ,ГДЕ СНЕГ??????",general,neg,ru
Яд советую посмотреть!!))Стих супер)),general,pos,ru
"А вот это уже не прикол, хотя я не знаю правда это или нет.",general,neutral,ru
"«Странные у вас женщины, - сказала одна мусульманка, - вы можете целый час одеваться и краситься, чтобы выйти на улицу и покорять своей красотой чужих мужчин, а потом прийти домой, снять с себя все красивое, смыть косметику и лахудрой ходить перед мужем в засаленном халате и бигудях. У нас все наоборот – мы перед мужьями красиво одеваемся и красимся, а на улицу выходим одеваясь скромно, зачем нам чужих мужчин своим красивым видом соблазнять?»",general,neutral,ru
"Что-то подташнивает. То ли в тачке укачало, то ли дурных стихов начиталась...",general,neg,ru
"Слепому не покажешь, Глухому не расскажешь, Долбоебу не докажешь.",general,neg,ru
Худеем??))),general,neutral,ru
БЛЯЯЯЯЯЯЯЯЯЯЯЯ!!!!!!!!!!!!!!!!!!!!!!!!!!!!  Я восстановил доступ к страничке!!!!!,general,pos,ru
"Кургинян на твоих глазах становится пророком, а ты зацепился извилинами за образ и обзываешь умного человека, во всяком случае гораздо более умного, чем ты",general,neg,ru
"Только ночью мы задумываемся о многом... О том, о чём молчим... Всегда молчим... Молчим не из-за того, что не хотим рассказывать, чтобы кто-то это знал, а просто из-за того, что рассказавши лучше не будет, да и врядли кого-то это интересует...",general,neg,ru
братка где ты,general,neutral,ru
"cмех без причины - признак того, что человеку охуенно.",general,pos,ru
Молодец дядька)) Просто и гениально)),general,pos,ru
какие три слова вы увидите первыми?,general,neutral,ru
«Дневник разработчиков компании Wargaming»,general,neutral,ru
"Спи спокойно, дорогой товарищ! Сколько славных минут ты нам подарил. Pax vobiscum",general,neg,ru
"Узнай, что думают о тебе друзья тут:
✨ ⭐ ⭐ ► ► vk.com/provoker ◄ ◄ ⭐ ⭐ ✨!",general,neutral,ru
и зачем такую хуйню делать,general,neg,ru
все подробности методике можете узнать тут,general,neutral,ru
"Ты мое солнышко я тебя очень люблю, ты будешь всегда моей) не кому не отдам тебя) моя твоя любяшки)",general,pos,ru
Ах...статус точняк!!!!!,general,pos,ru
у воды нет памяти!!,general,neutral,ru
"есть человечек,
который всегда будет значить  очень много.
с которым можно не видеться долго-долго.
а при встрече безумно смеяться из-за какой-нибудь чуши.

есть человечек,
который просто важный.

очень важный.",general,pos,ru
Тебе должно понравиться),general,pos,ru
N1NT3ND0 ft. Крестная Семья - Отмели,general,neutral,ru
Активно шевели поршнями! 👈 😜 👇,general,neutral,ru
Вот так вот...,general,neutral,ru
"И как не крути, твоё имя всё там же слева в груди.",general,pos,ru
Хочу такой на ДР,general,pos,ru
"Въезжаю,значит, в Брагино..останавливаюсь на светофоре на ул. Колесова... и наблюдаю как на зелёный свет дорогу спокойно переходит.. корова.(которая с рогами и с выменем).Без сопровождения.И ещё презренно на меня посмотрела.Вечер пятницы будет интересным ))))",general,neutral,ru
"А тем временем, где то у схронов западной Украины, кучка сказочных дол...ов............)))",general,neg,ru
Это мего)точно лучше хД,general,pos,ru
У меня самый самый ЛУЧШИЙ парень на свете!!!!!!!!!!!!!!!!,general,pos,ru
"Скучаю за вами,вы самые самые,и никогда я вас никуда не не пущю ,прошёл день и я уже скучаю ,вы самые классные ,добрые)))",general,pos,ru
Трудяга Урал,general,neutral,ru
Пиздабол))) ещё и факты подчищает,general,neg,ru
Зачем мне шлюха в друзьях???,general,neg,ru
че турецкий выучил????))))),general,neutral,ru
мой iPhone 4 почти 1.5 часа пробыл в руках врага :О,general,neutral,ru
"даже не знаю, как я могла это тебе не отправить",general,neutral,ru
кто самый крутой чувак я сам отвечу 1st1vk,general,neutral,ru
"вот так вот я популярная, детки =)",general,pos,ru
"Котики, все готово! Завтра жду вас!
И не забываем, что я все еще в халатике:)",general,neutral,ru
Оскар уходит в детский сад Чернигова! Директор детсада за повышение тарифов на проезд в транспорте... чтобы детей возили безопасней!,general,neutral,ru
Чисто на найках),general,neutral,ru
"Девочки, рулетка нечто! Как оказалось я самая везучая !))))",general,pos,ru
так лутше будет))))),general,neutral,ru
"Послушай, не рок конечно, но прикольная))",general,pos,ru
Backstage - фотограф Евгений Чернецкий,general,neutral,ru
Обама поставил Путина перед фактом начала новой большой войны » ОКО ПЛАНЕТЫ информационно-аналитический портал,general,neutral,ru
"Единственное, что мне в вас не нравится, это ваше вечное ""что скажут люди"". ""Люди"" не строят вам жизнь, а уж мою и подавно. Прежде вceгo думайте о себе. Вы сами должны устраивать свою жизнь. Неужели вы допустите чтобы между вами и вашим желанием становилось то, что подумают другие.",general,neg,ru
послезавтра твой день,general,neutral,ru
Ништяк клипак?,general,neutral,ru
Вот вышел приказ!!!:),general,neutral,ru
Милонов vs. Невзоров,general,neutral,ru
• Отправлено через ► vk.com/FOTIKO ◄,general,neutral,ru
"Портрет Девушки в красном сейчас в здании Администрации г. Челябинска - пл.Революции, 2 - на выставке члена Союза художников Бутаковой А.В. )",general,neutral,ru
"Так и будет 
Завтра 
: D",general,neutral,ru
сегодня увидел... сколько человек идиотов,general,neg,ru
"Сегодня праааздник у девчат, сегодня будут танцы",general,pos,ru
фотошоп или натуральная  ?,general,neutral,ru
"Эх,лето......верните мне его обратно.......",general,neg,ru
вот эта вообще крутая,general,pos,ru
"А,вот, и утка по пекински))))) Миша,это не про тебя! Это,просто так!",general,neutral,ru
Алешка скалолаз),general,neutral,ru
мне срочно нужно именно туда,general,neutral,ru
"Бляяя,хочу Есть а дома ни кого))))",general,neg,ru
"Макс, классная ава! Джими Хендрикс, как- то сказал: ""Я хочу жить на своем острове и слушать, как растет моя борода"".",general,pos,ru
"Я узнал  ""Какой ты актер""",general,neutral,ru
Меня ни для кого нет..я умер...,general,neg,ru
"В Днепропетровской области задержан администратор антиукраинских групп в соцсетях 
Наши все на месте?",general,neutral,ru
В темпи раньше включали)),general,neutral,ru
"Я не сказал тебе люблю
Но ты и так тогда все знала
И я там что то говорю
А ты так крепко обнимала

Было темно,а ми стояли
Возле твого двора.
А мои губы целовали
Тебя хоть й до утра

Ты говорила что устала
А я не хотел отпускать
И время быстро пролетало
Неполный час минут за пять

Потом мы все же попрощались
Но я тогда еще не знал.
Что окончательно расстались
Что как обрел,так й потерял...
(с)Джек Нортон",general,neg,ru
"""Вы отдыхаете хорошо, но мы отдыхали лучше""(с)",general,pos,ru
тебе нрава эта группа??,general,neutral,ru
"Посетил место рождения Иисуса Христа в Вифлиеме, а так же место его распятия и воскрешения. Гроб Господень в Иерусалиме, место где каждый год происходит чудо, появления благодатного огня. Место реально необычное. Напомнило остров из  Lost с электромагнитной энергией под землей. В один год не смогли правильно провести обряд, огонь долго не появлялся а потом шандарахнул молнией расколов колонну в храме. Здания в Иерусалиме на самом деле друг на друге нескончаемо, как в асасин крит, а я думал что создатели игры приукрашивают.  Ну а вобще про евреев неоднозначное мнение. Трогал их стену плача. Не большая. Я плакал)",general,neutral,ru
"Не порти впечатление от того, что имеешь, желая того ,чего у тебя нет;помни о том, что когда то ты лишь только надеялся получить то, чем обладаешь сейчас.",general,neutral,ru
Не мог пройти мимо ),general,neutral,ru
"💋Модель 740 с мл💋
👏285 грн 👏
❤ЛИДЕР ПРОДАЖ!❤",general,neutral,ru
Мощный усилитель (моноблок) для сабвуфера 1 кВт / 4 Ома (RMS) !!!,general,neutral,ru
Уехала в Джанкой,general,neutral,ru
"Навая - любовь, подруга и просто гитара.",general,pos,ru
я орать не устану!,general,neutral,ru
Привоз - рыбный ряд,general,neutral,ru
пикча недели,general,neutral,ru
"Витёк, я нашёл звезду, похожую на тебя. А кто похож на меня? Чтобы узнать, заходи в приложение",general,neutral,ru
"Расписание таково на понедельник: если учитывать что сейчас числитель, то нам к 13-45 (к 4ой паре). будет 3 пары.
1ая лаба Практикум по бух учету 3к. ауд. 103; 
2ая пара это лек. Учет затрат калькул и бюдж в отд отрасл произв сферы 3к. ауд. 102; 
3ья пара это лаба Учет затрат калькул и бюдж в отд отрасл произв сферы",general,neutral,ru
ВЫХОДНЫЕ?????....НЕ НЕ СЛЫШАЛА!!!(((,general,neg,ru
"Мы верили 👏🏻
Мы знали👆🏼
Мы делали ставки 🖖🏻
Мы переживали 😿
Ты лучший 👍🏻
Ты наш студент года 👑👑👑👑",general,pos,ru
Пирог со свежими персиками / Рецепты с фото / Алимеро,general,neutral,ru
"Фу блять, фу нахуй!",general,neg,ru
Твоя страница атакована Калистратом,general,neutral,ru
"Не ищите счастья, а будьте его источником.",general,neutral,ru
"Я знаю-Гитлер слушал Цоя.
И Еву Браун пристрастил.
И с песнями, не зная горя,
Он покорял наш скромный мир.

Я вижу замок. Ледники.
И старых гор лесистые узоры.
Вот раздается голос из дали,
Что лето кончится совсем уж скоро. 

Течет слеза, комок у кадыка,
Рука к гитаре тянется рывком.
Удар по струнам. 
Простенький аккорд.
И «Восьмиклассница» приходит в дом.

Дрожанье струн разносит эхо в горы,
Вот тишина струится из души.
И это все уж кажется нелепым,
Себе напоминаешь «Не спеши».
 
Картину эту он рисует акварелью,
Глотает слезы неисбыточной мечты,
И тихо капсулы сжимает,
Считая до апреля дни.

Ведь есть изъян во всяком эталоне,
Не курит Гитлер, и билета нет.
Пророчества из песни не исполнить.
Хотя нужна всего лишь пачка сигарет.",general,neutral,ru
Кто на гоа хочет с 29го по 10ое марта? :),general,neutral,ru
