text,aspect,polarity,lang
Евреи-избранный народ. Электронная еврейская энциклопедия,general,neutral,ru
пойдем пожрем? :D,general,neutral,ru
Сейчас на ужин приготовлю себе севрюгу и бокал Prosecco spumante))))),general,pos,ru
"хочу стать старым и седым
сидеть на кресле качалке курить трубку и чтоб хуй не стоял",general,neutral,ru
ахаххаахахахха!!,general,pos,ru
"Прошу вас вступить в группу, подождать авторизации и проголосовать за ""NoName rec"" Группа",general,neutral,ru
"Открываю программу Google Earth. Хочу исследовать свободную Ливийскую республику. Ищу Триполи. Но такого города на карте нет... 
Столичной звёздочкой обозначен некий Тарабулус. Неужели, успели переименовать? Заглядываю в Википедию - всё по-прежнему: Три́поли ( араб طرابلس‎‎ Ṭarābulus Тарабулус-эль-Гарб). 
А вот, ещё одна история. Разыскиваю древнеегипетские руины в дельте Нила. Вижу деревушку Карнак и фотографии храмовых колонн. Но на спутниковом снимке найти их не могу. Оказалось, что юзеры перепутали два Карнака. Храмы расположены в Карнаке, который около Луксора, а в том захолустье вниз по реке есть только трущобы.",general,neutral,ru
"Удивительная группа Ранетки! Никто не слушает, зато все знают, что говно",general,neg,ru
Пощечина это удар или нет ???,general,neutral,ru
Осталось придумать себе занятие на вечер-ночь.,general,neutral,ru
Я только что оценила твою внешность одним из этих вариантов:) А что ты думаешь обо мне?))  vk.com/app1986378_166938494,general,neutral,ru
крошка Пу.,general,neutral,ru
"Класс!!!! Нестандартная свадьба!
Кто видео снимал, от кого клип ждать?)))",general,pos,ru
"ИННА А ПОМНИШЬ "" ШОООООООООООООООООООООООООООПИННННННННННННГГГГГГГГГ"" ААХАХХАХАХАХХА",general,pos,ru
"PANIC! Открыла первый в жизни финский шенген на полгода. Собираюсь ехать в Европу. Если я не ""открою"" визу в Финляндии, меня в другую страну-то пустят??..",general,neutral,ru
Решил побаловаться клубничкой,general,neutral,ru
Если бога нет то кто сделал ЭТО,general,neutral,ru
Январь. Севастополь.,general,neutral,ru
"ТЫ ХОРОШИЙ,МАЛЕНЬКИЙ МОЙ ЧЕЛОВЕЧИК!!!",general,pos,ru
"Жеень,Леер...Ну вы поняли в общем ;D",general,neutral,ru
"Слышь, розочка! Тюльпань отсюда, а то как загеоргиню, обсеренишься!!!!",general,neg,ru
МИД Швеции заявил о боевых столкновениях между войсками России и Украины,general,neutral,ru
я люблю Масю!,general,pos,ru
конченая жесть,general,neg,ru
"summer proekt @Фотографируй свой каждый летний день@
 25.07.2012г.
Просто пляжная дулька - красотулька;)))",general,neutral,ru
В наличии зажигалка точная копия )))),general,neutral,ru
"попробовал закосить под обработку Платона - platonphoto.com Вроде похоже, или тени чернее провалить?",general,neutral,ru
"ходишь себе на курсы, и приходишь каждый раз домой с новой укладкой",general,neutral,ru
"Эксперимент)
Как две старые пряжки могу превратиться в серьги)",general,neutral,ru
СS Моя игра (Хип-хоп),general,neutral,ru
"За что я люблю Бонч? Ну, даже не знааааю",general,neutral,ru
"Друзья!Может у кого-нибудь есть знакомый орнитолог в Москве? 
У меня на руке птица,которой повредили крыло,и я даже не знаю чем ее кормить,так как не могу понять, что это за птица.Подозреваю,что это соловей.Может кто-нибудь подскажет или посоветует специалиста?Спасибо",general,neutral,ru
СКУЧАЮ ЗА СВОЕЙ БУСИНКОЙ!!!!!!,general,neg,ru
Танцевальная физика,general,neutral,ru
жду не дождусь когда выйдет))) мега просто!!!!,general,pos,ru
"МУЖИК!

тебе как нормально уже?)не температуришь?:)",general,neutral,ru
10 км за 42 минуты..... Последний раз так 13 лет назад ))),general,neutral,ru
Мой маленький друг!!! ;)) Молодец!!!,general,pos,ru
"вроде все хорошо) связки сшили, миниск удалили) потихоньку иду на поправку)",general,pos,ru
Нормальный развал такой)))),general,pos,ru
даунам не понять!,general,neg,ru
Когда-нибудь буду отвечать на все сообщения,general,neutral,ru
"Такие разные, а вместе 🐑🐘",general,neutral,ru
ТА ЕСТЬ ЖЕ Ж ФИНАЛЬНЕНЬКОЕ :)))),general,neutral,ru
Скачут пидоры.,general,neg,ru
эти падлы отдали приказ применить против Донбасса БМП-3,general,neg,ru
"Начни любить Украину живя в Севастополе и начнут из друзей удалять..  :)
 
""Маразм крепчает"" :)",general,neg,ru
"У меня нет родной сестры,
зато есть подруга, она мне
как сестра!",general,pos,ru
Все просто зашибись!,general,pos,ru
"С/р по терапии
 [id43538956|Ирочка Гавричкина]  [id121876150|Alina Bakaeva]  [id131732311|Alisa Bakaeva]  [id138576142|Oleg Naginay]  [id20795551|Артём Глебов]  [id196770070|Женька Оо]",general,neutral,ru
Слайд-шоу свадьбы Алины и Андрея Юровых (18.09.2013),general,neutral,ru
Мои любимые фильмы - Дневники принцессы 1 и Дневники принцессы 2))),general,pos,ru
"это только сильно одаренная я могла уронить рацию антенной вниз ((( и это за неделю до отпуска. естесно антенна сделала прощальное ""хрясь"" 
новую рацию купить не успеваю, буду клянчить по друзьям-горнолыжникам- пода-айте бедному неимущему пятачку-у-у рацию в горах поюза-а-ать",general,neg,ru
"Сайты с базами данных о воевавших в Великой Отечественной Войне, где можно (и очень вероятно) найти что-то про своих родственников:

-  - погибшие и пропавшие без вести.

-  - награждённые (с описанием того, за что награждены).",general,neutral,ru
"Быть может, мы еще встретимся, ""дорогой"". Когда я буду гнаться за тобой на камазе. ©",general,neg,ru
оо я помню мы под нее выходили),general,neutral,ru
"Срочно нужна транспортная компания, предоставляющая аренду автобусов.",general,neutral,ru
"Ребят, не подскажите каким поисковиком ещё отследить посылку можно?????
А то этот не выдаёт ничего ((((

RN107051035CN",general,neg,ru
вот она)))),general,neutral,ru
эх было веремя и их приятно вспомнить,general,pos,ru
"Неожиданно хорошо: красиво и не пошло.
На фото и вес меча чувствуется, и даже характер на лице проступает)",general,pos,ru
Животные на руках (необычное творчество) (фото),general,neutral,ru
"Когда сестра дома - это дурдом, когда нет - скучаю по ней ))))*",general,pos,ru
не спал...устал...,general,neg,ru
"Дорогие посетители моей страницы! В последнее время участились попытки 
очернить мою репутацию, что Вы можете наблюдать на этой стене записью 
ниже. Но это дело рук провокаторов и я прошу не обращать внимания на 
данную клевету. А с тобой, Кувейтова, я еще разберусь)",general,neg,ru
А Шаля тоже вертолёт,general,neutral,ru
Неотразимоя ღ,general,pos,ru
Кто хочет его?,general,neutral,ru
"[id1|Pavel], как то жалко заявки))лучше бы убрали мне ограничение на друзей))))",general,neg,ru
Никто не хочет сегодня вечером что-нибудь предпринять интересное?,general,neutral,ru
кому что нужно из матерьялов,general,neutral,ru
"еду на обед, надо меньше кушать...",general,neutral,ru
"если так получилось что вы решили прыгнуть через костер - кучу горящих бревен вам до пояса, пламя над которыми х@ячит на 2 метра вверх, то не забудьте одеть шапку, запах горелых волос не самое приятное что случается в жизни)))",general,neutral,ru
мурумрумур:*,general,pos,ru
Ночное посещение офиса Elephone),general,neutral,ru
грустно мне =(,general,neg,ru
Или фрилансер.,general,neutral,ru
"Мир можно разделить на два класса - тех, кто верит невероятному, их большинство, и тех, кто творит невозможное. Оскар Уайльд.",general,neutral,ru
Давно не пили этот замечательный напиток!!!,general,pos,ru
"261 ГРУППА, ВНИМАНИЕ!!! вот требования по практике!
18 июня всем в университет - защита практики!!!",general,neutral,ru
"Ностальгия...
Конец 90- тых 
И этот парень с дрэдами .",general,neutral,ru
"Уютное заведение, с отличной кухней и обслуживанием.",general,pos,ru
99% моих мыслей занимает один прекрасный идиот..,general,pos,ru
Отопительный сезон начат! Ура! [id1102429|Кирилл Лещенко]  [id11419769|Юрий Семизоров],general,pos,ru
Хахахахаха Собака - манстубака )))))))))))))))))),general,pos,ru
Зашли в музей— попали в хранилище черепов и мумий...,general,neutral,ru
ПАРАША...или уйдёт или сдохнет,general,neg,ru
"Видимо, у меня вообще нет той самой ноги, с которой нужно вставать, чтобы день был хорошим....😏",general,neg,ru
Александр Кондратчук пред 1 тебе в стучалку!,general,neutral,ru
Не хватает пустоты.,general,neutral,ru
Украинская армия получила почти 800 единиц техники с начала 2015 года | Сводки и новости Новороссии,general,neutral,ru
"И все, последнее) Это ""Открытка от проститутки из Миниаполлиса""",general,neutral,ru
заебись песенка))),general,pos,ru
"завтра контрольная по алгебре
ск всё мне ппц!",general,neg,ru
Filпродакшен stydio (День Солидарности Трудящихся ),general,neutral,ru
"Ваня, приходи на классное мероприятие и зови с собой друзей!",general,neutral,ru
ИЩУ ПРЕЗЕРВАТИВЫ!!1,general,neutral,ru
за любое упоминание рэп инквизиции-бан,general,neutral,ru
"Марко Ройс ошрафован на 540. 000€,",general,neutral,ru
Песни сегодняшней ночи... И утра :D,general,neutral,ru
"Просто , одна из лучших ролей Киану",general,pos,ru
"Я соскучился за зимой и уехал жрать снег в Карпатах! Всем тепла! #snow #brest  @ Брест, Беларусь",general,pos,ru
АБАЛДЕННЫЙ день здоровья! Почаще бы тако,general,pos,ru
"Намик только что ответил на вопрос о тебе. Узнай, что он сказал!",general,neutral,ru
"Я вас очень люблю, хотя вовсе не помню
Мне грустно, когда вас нету рядом(
Но вы останетесь в моей душе

Я помню их и буду помнить!
Пока мне память, позволяет помнить!
О том, что было, но уже прошло.
И пожелаю им, в той жизни вечной,
Спокойных снов, на земляном пуху!
И каждый раз, их вспоминая сердцем,
Слеза тихонько по щеке бежит.
Ну как же так, мы говорим о прошлом!
А рана до сих пор болит.
Спасибо вам мои родные,
Что были в жизни у меня!",general,neg,ru
)))надо обязательно быстро щелкать по фотографии чтоб смысл был понятен.....,general,neutral,ru
"Its your time for тилибонькать. Шлифуй проблемные места, студент!",general,neutral,ru
Брильянтова рука😆😂😎😎selfie😱,general,neutral,ru
"К чертем все правила !Живите с свое удовольствие .Тем ,кому Вы нужны ,будут всегда рядом .А дерьмо свалит из вашей жизни и так",general,pos,ru
"Это тебе :)

↓↓↓ нажми на картинку",general,neutral,ru
"Я лично Сжигал их, любите сраную Россию звоните! +79055164719",general,neg,ru
"ну, мы таки намылились в турцию :)",general,neutral,ru
Судный день.Трейлер,general,neutral,ru
Посиделочки cool:D,general,pos,ru
"Из более чем трех тысяч опрошенных водителей именно владельцы маленьких машин продемонстрировали большую склонность к тому, чтобы управлять авто после приема алкоголя или иных «веществ». Самыми агрессивными по результатам опроса признаны молодые женщины в возрасте от 18 до 24 лет, управляющие малолитражками.",general,neutral,ru
Где купить чернобрывцы? :(,general,neutral,ru
"Нужны люди:
1) Организаторы мероприятий: дам бесплатно площадку для информаций
2) Веселые люди знающие и любящие анекдоты
3) Люди любящие работу с детьми (аниматоры)",general,neutral,ru
ЯНУЛЯ С ДЕДУЛЕЙ!!!😊😍😊,general,neutral,ru
"браттттт, я скучаю....хотя)))",general,pos,ru
"Да сюр, но кто бы мне год назад сказал, что такое возможно у нас - не поверила бы",general,neutral,ru
"Быть может я вернусь домой,
На радость здешних домочадцев.
И чтобы грусть прогнать долой,
Решу немного прогуляться,
По старой битой мостовой.
И на разбитое крыльцо,
Из ""овощного"" магазина
Ты выйдешь... Круглое лицо
Приблизивши к бутылке пива...
На пальце вижу я кольцо...
""Ба... милый друг привет"", ""привет"".
""Ты округлился и женился,
В глазах все горделивый свет,
Ты от уныний не лечился!
Грешно так жить в рассвете лет!""
Ты ухмыльнулся - "" Я в порядке,
Жена работа и компьютер,
В моей кармической тетрадке.
Прошли свободные минуты...
Но ведь с судьбы какие взятки...""
Расстались мы... но Боже правый,
Как годы личность урезают!
Все меньше нужно шума, славы...
Сошлись все будни в скуки стаю.
Убили нас привычки, нравы.
4 марта 2011 г.",general,neg,ru
Замечательные выходные пролетели как один миг ...,general,pos,ru
друзья!! кто недавно ездил на Украину на машине -нужна консультация)),general,neutral,ru
"Барселона провела просто отличный матч! 5-0!  p.s. Аня, не расстраивайся)",general,pos,ru
"Ну вот и все, лыжный сезон закрыт...=(((",general,neg,ru
=DDD прикольнааая))продолжай в том же духе=*Веталька)),general,pos,ru
Новый видосик!),general,neutral,ru
"[id77611226|Наталия], у английской песни должны быть выдающиеся достоинства, чтобы она понравилась. Ведь английский язык весьма неблагозвучен.",general,neutral,ru
"Умная девочка. Осознаёт свои проблемы и не пристаёт к окружающим, крича, что ей все должны. Чем раздувать эту тему, лучше бы тратили деньги на поиск методов лечения гомосексуализма.",general,neutral,ru
это позооор! :(:*,general,neg,ru
"Какая лучше 1 или 2, только отвечай чесно что тебе больше нравится) Было бы интересно не только твоё мнение слышать",general,neutral,ru
"Что-то в тебе изменилось.
Раньше выглядел как хипстер- теперь как молодой университетский преподаватель.

Доброе утро✌🏽️ @ РАНХиГС",general,neutral,ru
Моя любимая собака!!!)))*,general,pos,ru
"Я  тебя люблю, щас умру",general,pos,ru
ахахахххах,general,pos,ru
Новый ХИТ Евровидения!,general,neutral,ru
Мда... не лучший день для признаний в любви),general,neg,ru
"были времена)) экзамен, но не помню что за предмет)",general,neutral,ru
чтобы не включать видео каждый раз :D,general,neutral,ru
"оо
оксанка ава красивая:)))))",general,pos,ru
Серега...у тебя же телефон в обезьянике с собой будет???,general,neutral,ru
"В НАЛИЧИИ
размеры S, M, XL
цена 200 руб!!",general,neutral,ru
"Вы видите мою одежду, но не мою душу. Вы знаете мое имя, но не мою историю. Самое печальное - вам этого достаточно.",general,neg,ru
Лучше меня может быть только моя дочь.,general,neutral,ru
"ого Вика...

похожа на модель из рекламы rici rici",general,neutral,ru
С каждым днем все хуже и хуже(((,general,neg,ru
"Доку Умаров заявил, что поддерживает митинги на Сахарова!",general,neutral,ru
"Жестокость — это черта характера добрых людей, она
возникает когда об твою
доброту начинают вытирать
ноги.",general,neutral,ru
еду в питер,general,neutral,ru
"Осень. Она делает встречи короче, лица грустнее, одиночество заметнее. Но она делает слова теплее, поцелуи крепче, а любовь… любовь не зависит от времени года...",general,pos,ru
Почитаешь вашу стенку мадам- плакать охото!!😩 😭 😭,general,neg,ru
Ещё одну закончила)),general,neutral,ru
"22.10.2005. Даже не верится, УЖЕ 10 ЛЕТ ВМЕСТЕ!",general,pos,ru
"Энтони бэкс написал в твиттере:""<3 RUSSIAN GIRLS <3"". Муррр. Знал бы он как эти рашн гёрлз его любят <333",general,pos,ru
Вокруг непроглядный туман,general,neutral,ru
Хорошо что на втором курсе я гражданку не учил.,general,pos,ru
"Моё счастье!!!!мое солнышко!!! Мой сыночек!!! Такой большой уже😢КАК не хочется, чтоб он так быстро рос!!! Моя гордость💪ОБОЖАЮ!!!!!!!!!!!😘😘😘😘😘😘😘😘😘😘😘",general,pos,ru
Вечеринка прошла супер!!!)))),general,pos,ru
"Прощай, школа ✋ 
Здравствуй,  новая жизнь",general,pos,ru
"Как правильно разговаривать со ""Стоп Хам""",general,neutral,ru
Мой братик!,general,pos,ru
идёть паздравлять)))) не к тебе случаем??)),general,neutral,ru
"Официант, ЯЙЦО!!!",general,neutral,ru
"знакомишься так с девушкой, а она оказывается фриланс модель, которая не засвечена в местечковых показах :D",general,neutral,ru
"Затопили! Коммунальные службы, вы наконец дали нам отопление, спасибо!",general,pos,ru
нуждается в вашей помощи. Помогите ей и получите 50 монет бонуса!,general,neutral,ru
ето как рыбка))),general,neutral,ru
пусть твою стенку охраняет он),general,neutral,ru
Ахахахахаах бляяяяяя!!)))) Хд,general,pos,ru
хана укропам,general,neg,ru
"а ты,что миша маваши?",general,neutral,ru
"Лучше потерять гордость из-за любви, чем потерять любовь из-за гордости.",general,pos,ru
360° Панорамное видео: Трансмиссия,general,neutral,ru
пизда я Ржу,general,pos,ru
"Не знаю кто ты, но ты тип крутой",general,pos,ru
"год назад, солнечное турецкое побережье",general,pos,ru
"мой ёжик)))
люблю)",general,pos,ru
"Самый мощный и беспощадный гиг, который я посещала когда-либо. Воистину черная месса.",general,pos,ru
шантажист)),general,neutral,ru
"У тренера, все должно быть под контролем!)))💪💪💪",general,neutral,ru
"Давай вставай соня!!!!!!
 У нас сёдня очень важный ответственный день!!!!!!!!!:-D:-*",general,pos,ru
су4ка ебанаяиди нахуй дура был быя около тебятыбысама умирала вдолгих мучениях,general,neg,ru
Как я мог это пропустить)))),general,neutral,ru
"Виртуальный друг скажу, привет!
Как твои успехи, как дела?
Хорошо ,что существует Интернет,
Рада ,что с тобой меня судьба свела!

Заходи, ко мне ты чаще, заходи
Что ты будешь: кофе или чай?
Обо всём с тобой поговорим
Разделю с тобой твою я грусть – печаль

Радостью с тобою поделюсь
Станет она больше в много раз,
Между нами расстоянье, пусть!
Не мешает нам оно сейчас",general,pos,ru
слышал популярна она,general,neutral,ru
"Улыбнись!!! Ты красивый, сказочный, симпатичный , и просто прелесть.... Ты хороший, мой дорогой, самый нежный и родной!!! 
Самый лучший друг , таких друзей как ты на свете осталось очень мало , и я дорожу нашей дружбой .)",general,pos,ru
"Человек с беличьей головкой внимательно посмотрел на Клеменца, будто желая найти ключ к разгадке столь странной ситуации !!!",general,neutral,ru
"Сестренка совсем большая)) Последний звонок, на этот раз самый последний - 11 класс.",general,neutral,ru
я б хотел такого кота!))),general,pos,ru
"Вы меня доебали. Качаю ""пи"".",general,neutral,ru
"ааааааа!!!!первый экзамен сдал!!!!!еще и на 5!!!!!))))
ууууууу)",general,pos,ru
инна. version 2.0. теперь и без голоса.,general,neutral,ru
Бля верните меня кто нибудь я сам не могу,general,neutral,ru
хоп  обнял,general,pos,ru
БОГ НЕ ДАЁТ НАМ ИСПЫТАНИЙ КОТОРЫЕ МЫ НЕ В СИЛАХ ПЕРЕЖИТЬ!!!!!!!,general,neutral,ru
"Денис, смотри! Тут такие сладкие цыпочки, выбирай любую.",general,neutral,ru
∞ похер ∞ Я УЕБИЩЕ ∞,general,neg,ru
того этого,general,neutral,ru
Если я надолго пропаду...не переживайте...я просто пошла искать... яркие краски... нарисовать себе новую жизнь... можете поискать меня в сказке.....,general,pos,ru
детка ты космос)),general,pos,ru
Нинка новая звезда ютуба))) :*,general,pos,ru
хочу именно эта чтобы была),general,neutral,ru
Как по мне сильная и атмосферная музыка.,general,pos,ru
"Лишь слабак отпустит девушку, сильный добьется ее расположения и влюбит в себя..)",general,neutral,ru
"Скорпионс в Донецке!!! Собираемся и едем! прощальное мировое турне, либо сейчас или уже никогда!!!",general,pos,ru
Сходили в ПаТиПу..😉,general,pos,ru
"Смотри, какая красота!!!!!",general,pos,ru
"Гриша, оцени, пожалуйста, мою программу!",general,neutral,ru
Я не могу найти!,general,neutral,ru
"Блин, я так и не купил себе ободок :))) Девочки, подскажите где вы их находите?)))",general,neutral,ru
у тебя покрасивее ))),general,pos,ru
"слушай на здоровье) 
и веди себя хорошо)",general,pos,ru
ну всё заебись теперь можно говорить что мы фотографа на нг позвали,general,pos,ru
В альбомах появился новый тип моделей. Они с электродвигателем!!!!,general,neutral,ru
там в низу справа под самим окошком видео - есть кнопка перевода.,general,neutral,ru
"Пока-пока, Костомукша😢 @ Жд Вокзал Костомукши",general,neutral,ru
веду себя как тряпка..,general,neg,ru
Кот сдавал на пояс вместе со мной,general,neutral,ru
нра ппц!)))красиивааааааааа))),general,pos,ru
У пиндосов бомбануло.),general,neutral,ru
"""Зря ты, Ксюха, уехала из Владика. Там весело."" Брат.",general,neutral,ru
"Саша, я тебя люблю",general,pos,ru
Кому нужен классный парикмахер обращайтесь=)),general,neutral,ru
"Грёбаные айфоны. Из-за них я не могу носить на шее символ Эппл Джек, люди не то подумают!",general,neg,ru
Опрос! Сходили бы Вы на такой вид фитнеса?,general,neutral,ru
"aeee) 
Дискач в Москве на фестивале ""Юность""
ахаха)",general,pos,ru
сегодня в Като)))),general,neutral,ru
Я вернулся),general,pos,ru
Ппц...Сломала ногу...,general,neg,ru
так Аленка каждое утро встает на работу..))))))...отвечаю!!!,general,neutral,ru
Сейчас нас сможет спасти только кружка горячего чая с лимоном! :),general,pos,ru
"А так всё хорошо начиналось ... думаю понаблюдаю ... и хорошо, что только наблюдал! ;)",general,neutral,ru
Пусть жизнь будет сладкой!!!!,general,pos,ru
"Хэй сфинкс,сдала?",general,neutral,ru
"Дело было в Красноярске. Группа гопников отдыхала на берегу озера рядом с компанией геев.
Ну конечно же не могли подвыпившие гопники оставить без внимания стильных геев.",general,neutral,ru
"В общем [id214390625|пруйса] купил один редкотный хуесос и жалкий школьник которому 13-лет
В общем он эту страницу просто засрёт!!1
В общем лучше тральте этого хуесоса!11",general,neg,ru
Позорище какое,general,neg,ru
попробуй такой прикол))напиши это на стену у 5 человек и нажми f5.и появиться страничка того кто в тебя влюблён)) кстати правда правду показала)))удачи,general,neutral,ru
топ недели 41 качни отвечу,general,neutral,ru
Эта прическа просто бомбаааааааааааааааааааааааа,general,pos,ru
Принцесса наша 👼 😘 ❤,general,pos,ru
торг продает100 замков 1к14,general,neutral,ru
Стив Джобс ушел в отставку =(,general,neg,ru
ЛОКО В ФИНАЛЕ КОНФЕРЕНЦИИ!!! С ПОБЕДОЙ ЯРОСЛАВЛЬ!,general,pos,ru
Мария и Хьюстон. Вся съемка под дождем.,general,neutral,ru
джаааз...=),general,pos,ru
"с красным поясом
44-46
800",general,neutral,ru
Кому что...,general,neutral,ru
"Мой любимый фильм, он есть",general,pos,ru
я неожиданно остался без работы,general,neg,ru
все ваще ахуенно бля,general,pos,ru
#алгебра#©,general,neutral,ru
тормоз Оля,general,neg,ru
"Когда пытаешься сватать подругу, а она в ответ:",general,neutral,ru
Вот она послушай ее!)) К словам прислушайся и ты поймешь о чем я писал у Катюхи в комменте!)))),general,neutral,ru
добавить позитива перед робочей ночкой.......))))))),general,pos,ru
КрасавЕц!),general,pos,ru
видюха сгорела :(,general,neg,ru
"Скоро уже приеду, не дождусь этого момента.*",general,pos,ru
У меня закончились силы. Угости меня бокалом 'Кровавой Мэри'!,general,neutral,ru
"Блин,как скучно....",general,neg,ru
"Поздно доберман, поздно)))",general,neutral,ru
Молодой погранец на Лексусе - это пиздец!,general,neg,ru
травмирован,general,neg,ru
привлекательно,general,pos,ru
"*** ЧТОБЫ ПОМНИТЬ...
***ЧТОБЫ ЗНАТЬ...
***ЧТОБЫ ДОЛЖНОЕ ВОЗДАТЬ...
__23 сентября, в 1872 году родилась одна из величайших певиц мира - украинка Соломия Крушельницкая.",general,neutral,ru
"Вспоминается баян: Коля Бондарик с негритянкой. А чё, белый в колониях должен отдыхать по полной программе. Любителям экзотики на заметку:",general,neutral,ru
"ребят, у кого завтра День рождения? ПРАВИЛЬНО! У АНДРЮЮЮШИ!))))))))",general,neutral,ru
На половину лысый мега-хомяк Саня.,general,neutral,ru
Нереально крутые выходные в Белоруссии,general,pos,ru
Уже сегодня мы узнаем кого он выберет))),general,neutral,ru
Дешевый хлам....,general,neg,ru
Лучше музыки нет!!!!Улёт!!!!,general,pos,ru
"Печать фото на холсте! (+покрытие лаком)... все картины покрываются полеуритановым лаком стойким к царапинам ,влаге. Лак без запаха...форматные одиночные варианты(+5см на завороты подрамника)
А3(29*42см) - 140гр..А4(21*29) - 80гр..... А5 - (21*15см) - 40гр",general,neutral,ru
"Если вдруг вы стали для кого-то плохим, значит много хорошего было сделано для этого человека.

Лев Толстой",general,neutral,ru
Я уже 2 года ВКонтакте!,general,neutral,ru
"Ну вот только не говори,что это тебе тоже не нравится",general,neutral,ru
"Русс яз 4
Физика 4
Матика 5",general,neutral,ru
ксюша обида навсегда.,general,neg,ru
"Миша, я хочу познакомить тебя с симпотичной девушкой!",general,pos,ru
снова в больницу... :(,general,neg,ru
это я тебе несу,general,neutral,ru
не надо усложнять себе жизнь),general,neutral,ru
"Нехорошими словами кляну уральскую погодку, и благословляю кондеры, и желаю жить в умеренном климате, без амплитуды температур от -39 зимой и до +35 летом. Аминь и аллилуйа.",general,neg,ru
надо было идти на физфак :/,general,neutral,ru
Все будет здорово,general,pos,ru
наслаждайся)),general,pos,ru
"А он заставлял меня ревновать...каждый день...обманывал часто...я психовала...переживала,мы ругались...всегда находился повод...он часто обо мне забывал,прикрываясь постоянной суматохой..уежал на долго...я скучала..звонила,писала..и снова наталкивалась на какое-то его безразличие..потом я начала привыкать...он продолжал делать мне больно...сам не понимая,что с каждым днем я к нему  холоднела...он все переводил в шутки...я же понимала..мне стало слишком похуй...он извинялся....я прощала...а вскоре я ушла...и ""НАС"" не стало...† делать мне больно...сам не понимая,что с каждым днем я к нему  холоднела...он все пере",general,neg,ru
Все на Крещение!!! 19 января в 12-00 Свято-Георгиевский храм (ул.Попова)!,general,neutral,ru
"Люди и коллеги, не теряйте я с 15 июня на больничном с ребенком....",general,neg,ru
коварный замысел,general,neutral,ru
Утиная охота,general,neutral,ru
"надо сделать уборку, бросить пить, ассимилировать Китай и слетать на выходные на Юпитер.",general,neutral,ru
тра ля ля ля=)))),general,pos,ru
"[id1079400|Даша], что сделал?",general,neutral,ru
"Сегодня - 22 июня. 70 лет с начала Великой отечественной войны. За что воевали наши деды? за то, чтобы и мы стояли за себя и за свою родину.",general,neutral,ru
"Ты хмуришься? зря.
открою большой секрет:
у тебя есть Я,
ни у кого меня больше нет.",general,pos,ru
"Ребят, подписываемся на мой паблик!! сапсибо)",general,neutral,ru
"Пошел на 2-е высшее, точнее на повышение квалификации:)",general,pos,ru
"Виталик, один из МиниТестов показал следующий результат, смотри ниже. Много других тестов здесь - vk.com/minitest",general,neutral,ru
как отмечается-))??,general,neutral,ru
бро че с пикником????,general,neutral,ru
":* 
ПХАХАХАХА",general,pos,ru
"В городе Грозном, между тем, вспомнили о масленице.",general,neutral,ru
Напомнило Вашу работу с пантерами,general,neutral,ru
На ка нахуй!,general,neutral,ru
Заебошил комикс с самим собой.,general,neutral,ru
Матерь божья!,general,neg,ru
"#окончаниерабочейнедели тттттррррррееееехххххооооо.... @ Томск, Каштак",general,pos,ru
Технический осмотр без заезда 500 рублей!,general,neutral,ru
Забытые имена. Глава 189. Napier. Часть 1,general,neutral,ru
"Как всегда-кайфово,драйвово,энергично и вдохновенно. Спасибо!!! #Rizups",general,pos,ru
они украли моего воргенчика!,general,neutral,ru
повелевать так-то),general,neutral,ru
"Я вообще добрая.Хочу в саду сидеть,чтобы упитанные кролики вокруг скакали,гладить их хочу.Но в жизни вокруг мудаки,мудаки и никаких кроликов",general,neg,ru
"^^как приятно влюбиться в человека...который в тебя уже влюблен..быть нужным тому, кому нужен ты..жить тем, кто живет тобой..Я люблю тебя...",general,pos,ru
День Молодежи - 2016 в Ордынском,general,neutral,ru
"- У нее есть парень. 
- И что ? В футболе тоже вратарь есть, но это ведь не значит, что ты не забьешь гол.",general,neutral,ru
"[id46263718|Игорь], тут немножко про Ошо  
таких проходимцев как Ошо называют ""кока-кола гуру"" или гуру для хомячков. К буддизму этот человек имеет такое же отношение, как вор - к Герою Труда.",general,neutral,ru
"Стив Джобс осведомился, сколько вариантов логотипа пред- 
ставит ему Пол Рэнд на утверждение, а Рэнд ответил, что не производит для своих клиентов 
варианты. «Я решаю вашу проблему, а вы мне платите, — сказал он Джобсу. — Вы можете 
использовать мой продукт или нет, но о вариантах не может быть речи, и вы мне в любом 
случае заплатите». 
Джобса подкупил такой подход к делу. Он почувствовал родственную душу и пошел 
на риск.",general,neutral,ru
Есть с чем поздравить то?,general,neutral,ru
"чем только безумцы не страдают в ожидании инвайтов и обновы)))))
____________
РАСПРОДАЖА НОСКОВ И КОЛГОТОК!!!",general,neutral,ru
"Начни жизнь с чистого листа, но оставь копию старых ошибок...",general,neutral,ru
"Зажигательная пуримшиль. . .В Московском театре ""Шалом"" торжество Пурима - праздника национального единства и любви. У евреев считается днем спасения от врагов",general,neutral,ru
#tattoo наконец-то сделал),general,neutral,ru
Чистка монитора,general,neutral,ru
