text,aspect,polarity,lang
However the frozen screens kept happening.,screens,neg,en
"It is short on space, and downloads always had problems being completed, or were said to be 'corrupted'.",space,neg,en
"It is short on space, and downloads always had problems being completed, or were said to be 'corrupted'.",downloads,neg,en
3) Horrible customer support,customer support,neg,en
The LED backlit display makes my pictures pop so much more.,LED backlit display,pos,en
"Apple is always great about the aesthetics of things, they always come up with good looking products.",aesthetics,pos,en
Runs smooth and quick.,Runs,pos,en
The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.,screen size,neutral,en
The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week.,battery life,neutral,en
The graphics are great.,graphics,pos,en
in 5 months the connect quality got worse and worse.,connect quality,neg,en
"The big screen allows you to enjoy watching movies , pictures and etc!",screen,pos,en
"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",headphone,neg,en
"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",mic jack,neg,en
"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",touch-pad,neutral,en
"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",touch-pad,neg,en
"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",headphones,neg,en
"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",mic,neg,en
For the [$] price (special offer) this is a great laptop.,price,pos,en
the manufacturer's warranty only covers replacement/repair of parts.,warranty,neg,en
What I'd like is for the laptop to run well without having to purchase additional memory.,memory,neg,en
What I'd like is for the laptop to run well without having to purchase additional memory.,run,neutral,en
It works exactly like it did the day I took it out of the box.,works,pos,en
"It is fast booting up , shutting down, and connection with the internet.",connection with the internet,pos,en
"It is fast booting up , shutting down, and connection with the internet.",booting up,pos,en
"It is fast booting up , shutting down, and connection with the internet.",shutting down,pos,en
The battery life is great.,battery life,pos,en
This is not a serious gaming laptop or a serious media machine;,gaming,neg,en
They replaced my hard drive as well as my mother board.,hard drive,neutral,en
They replaced my hard drive as well as my mother board.,mother board,neutral,en
There is nothing to complain about the system.,system,pos,en
and it comes with the new OSX that comes with new features that makes the use more easy.,OSX,pos,en
and it comes with the new OSX that comes with new features that makes the use more easy.,features,pos,en
and it comes with the new OSX that comes with new features that makes the use more easy.,use,pos,en
"Now the screen is going darker, darker, darker.",screen,neg,en
EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,KEYS,neg,en
EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,KEYBOARD,neg,en
EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,KEYS,neg,en
"Features such as the Dashboard (allows you to view frequently used tools like a calculator, weather forecast, movie times, calendar, computer post its etc.",Features,neutral,en
"Features such as the Dashboard (allows you to view frequently used tools like a calculator, weather forecast, movie times, calendar, computer post its etc.",Dashboard,neutral,en
when i called to have another one shipped or to get my money back they said the return policy is 23 twenty three days from the date of purchase.,return policy,neg,en
"I sent it back and found this time that the battery was faulty, so I got a new one and some other fixes they found.",battery,neg,en
Great pick for portability and affordability.,portability,pos,en
Great pick for portability and affordability.,affordability,pos,en
"It's fast, it's easy easy easy to set up, easy to hook to my wireless network.",set up,pos,en
"It's fast, it's easy easy easy to set up, easy to hook to my wireless network.",hook to my wireless network,pos,en
"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",aluminum style,pos,en
"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",specs,pos,en
"I previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (If I am not mistaken) and it had major heating issues.",nvidia 9800,neutral,en
The people there just changed for me on the spot and I got a new arm piece and they didn't even request for a receipt.,arm piece,pos,en
I take it everywhere with me because it's so easy to carry.,carry,pos,en
The only thing is that the battery won't last more than 1/2 an hour.,battery,neg,en
The first fell apart right after the 1-year-warranty.,1-year-warranty,neutral,en
Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good.,word processer,pos,en
The keyboard has a wonderful nature feel.,keyboard,pos,en
"They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.",battery,neutral,en
"They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.",hard disk,neutral,en
The battery doesn't last long but I'm sure an upgrade battery would solve that problem.,battery,neg,en
The battery doesn't last long but I'm sure an upgrade battery would solve that problem.,battery,pos,en
"I was looking too closely at the other performance specs and while comparing, I took it for granted that these features were standard.",performance specs,neutral,en
"I was looking too closely at the other performance specs and while comparing, I took it for granted that these features were standard.",features,neutral,en
I have no idea how this could have even gotten past quality control during production.,quality control,neg,en
"I bought this last week, and the very next day had to return it because it over heated and the touch-mouse stopped responding.",touch-mouse,neg,en
"Oh yea, has no numeric pad on the side.",numeric pad,neg,en
"The cover for the DVD drive soon came off, too--a mark of poor construction quality.",cover for the DVD drive,neg,en
"The cover for the DVD drive soon came off, too--a mark of poor construction quality.",construction quality,neg,en
But the arm velcro is torn after one use.,arm velcro,neg,en
The software is amazing.,software,pos,en
"We carry the netbook around here and there, hence it's kinda of irritating when the LCD just ""slide"" downwards.",LCD,neg,en
"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.",2 GB of RAM,pos,en
"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.",Windows 7,pos,en
"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.",programs,pos,en
"The battery life is amazing, the versitility is outstanding.",battery life,pos,en
"The battery life is amazing, the versitility is outstanding.",versitility,pos,en
"It is known as Safari, and if you are doing any website work, you should know that many hosting companies do not support it.",Safari,neutral,en
Vista is a nightmare.,Vista,neg,en
The program came with the computer and works beautifully.,program,pos,en
"the hinge design forced you to place various connections all around the computer, left right and front.",hinge design,neg,en
"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",screen,pos,en
"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",display,pos,en
"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",browsers,neutral,en
The So called laptop Runs to Slow and I hate it!,Runs,neg,en
Charger seems large for this class of computer.,Charger,neg,en
I dislike the quality and the placement of the speakers.,speakers,neg,en
"The screen graphics and clarity, and sharpness are great.",screen graphics,pos,en
"The screen graphics and clarity, and sharpness are great.",clarity,pos,en
"The screen graphics and clarity, and sharpness are great.",sharpness,pos,en
"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",customer support,pos,en
"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",performance,neutral,en
"So I called customer support (which is good too) and they went through it and it is just a safety feature and it does not affect performance at all, I just chose to hide the message.",safety feature,neutral,en
The unibody design is edgy and durable.,unibody design,pos,en
STOPPED BOOTING UP less than a week after my one-year warranty was up.,BOOTING UP,neg,en
STOPPED BOOTING UP less than a week after my one-year warranty was up.,one-year warranty,neutral,en
"But, for the cost this is a winner.",cost,pos,en
Later it held zero charge and its replacement worked for less than three months.,charge,neg,en
"Also, the battery does not last very long at all.",battery,neg,en
"I bought it from HSN because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often.....",software,neg,en
I looked around and based off my price/features comparison from a brand I trusted I landed here.,price,neutral,en
I looked around and based off my price/features comparison from a brand I trusted I landed here.,features,neutral,en
I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.,services,neg,en
Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.,performance,pos,en
Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.,speed,pos,en
Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers.,use,pos,en
Unless you need the Bluetooth 3.,Bluetooth 3,neutral,en
I was sorly disapointed to discover that HP (what I thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.,warrenty,neg,en
I was sorly disapointed to discover that HP (what I thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.,fan blade,neg,en
"More times that not the screen pops up saying I have a bad internet connection, or the page can't be displayed.",internet connection,neg,en
Do yourself a favor and invest in a few external harddrives if you are planning on purchasing this laptop.,external harddrives,neg,en
I don't understand why only Windows 7 Starter is included.,Windows 7 Starter,neg,en
"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",functionality,pos,en
"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",value,pos,en
"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",simplicity,pos,en
"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",look,pos,en
My macbook is so much better looking and so thin!,looking,pos,en
The ease of use is wonderful.,use,pos,en
This system came loaded with Windows 7 Starter.,Windows 7 Starter,neutral,en
"-When battery life went to 4 hours or less, took it to the MacHouse Amsterdam for repair (26th of August).",battery life,neg,en
The battery gets so HOT it is scary.,battery,neg,en
Best thing is I can use existing 32 bit old programs.,programs,pos,en
It's so nice to look at and the keys are easy to type with.,keys,pos,en
It's so nice to look at and the keys are easy to type with.,look,pos,en
I am forever changed and will no longer buy a Windows based machine for personal use.,Windows,neg,en
The only thing I would change about it is the mouse keys.,mouse keys,neg,en
"It is absolutely horrible to use, despite all its so called advanced features.",features,neg,en
"It is absolutely horrible to use, despite all its so called advanced features.",use,neg,en
"Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.",drivers,neutral,en
"Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.",Windows 7 Ultimate,neutral,en
I have to keep turning it until it decides to lower and there is no mute.,mute,neg,en
It's still beautiful and has better color reproduction than I could ever expect from a notebook.,color reproduction,pos,en
After that I turned to email in my next vain help to get them to acknowledge that the warranty was still valid.,warranty,neutral,en
He loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.,use,pos,en
"u can do what u want in just few seconds, even to start up your computer takes few seconds.",start up,pos,en
"Also, macbooks come with much more features which are so cool!",features,pos,en
They sent out a Sony 'Certified' technician.,Sony 'Certified' technician,neutral,en
They have developed excellent proprietary software for editing video and pictures and I'm looking forward to utilizing these tools on the regular.,proprietary software,pos,en
Getting the Apple Care plan is a must.,Apple Care plan,pos,en
overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,cd drive,neutral,en
overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,video games,neutral,en
"I am constantly trying to uninstall programs, clean cookies, and delete unused files.",programs,neutral,en
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",processor,pos,en
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",memory,pos,en
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",hard drive,pos,en
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",web cam,pos,en
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",screen,pos,en
"The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.",features,pos,en
The only downfall is the battery only last 1.5-2.0 hrs when not plugged in.,battery,neg,en
The graphics on this computer are also stellar - very clear and vivid.,graphics,pos,en
"Aside from the trial software and the short battery life, lack of a webcam, its great.",trial software,neg,en
"Aside from the trial software and the short battery life, lack of a webcam, its great.",battery life,neg,en
"Aside from the trial software and the short battery life, lack of a webcam, its great.",webcam,neg,en
"As a die-hard Windows enthusiast, I shunned the idea of a Mac until this point.",Windows,pos,en
I think that if it is the motherboard again so soon that they should replace it.,motherboard,neg,en
"The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.",programs,pos,en
"The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.",loads,pos,en
"Graphics are clean and sharp, internet interfaces are seamless.",Graphics,pos,en
"Graphics are clean and sharp, internet interfaces are seamless.",internet interfaces,pos,en
"The newer black keyboard took a little bit away from the previous gray one which looked really slick, but it is still a great notebook!",black keyboard,neg,en
Sony parts reliability and quality of service is recenlty the worst.,service,neg,en
"As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.",software options,neg,en
"As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.",applications,neg,en
"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",features,neutral,en
"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",functioning,neutral,en
"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",programs,neutral,en
"Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.",Office,pos,en
It just works flawlessly!,works,pos,en
"Do you think I purposely ""destroy"" my netbook, so that I can demand a new set? Do you think it's fun to take public transport all the way to the service center and get a non-satisfactory solution? Or rather NO solution.",service center,neg,en
I'm having the laptop returned unrepaired since paying $176 every 3  months just isn't worth it (that's about how long the port seems to  last).,port,neg,en
also the battery is completely shot.,battery,neg,en
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,cooling system,pos,en
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,grafics card,pos,en
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,LED backlit screen.,pos,en
/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,8GB RAM,pos,en
The biggest problem is that the box had no instructions in it.,instructions,neg,en
"But after using it a couple of weeks, the overall operation is poor.",operation,neg,en
"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",value,pos,en
"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",built,pos,en
"Compared to similarly spec'd PCs, this machine is good value, well built and works easily right out of the box.",works,pos,en
Screen is crystal clear and the system is very responsive.,Screen,pos,en
Screen is crystal clear and the system is very responsive.,system,pos,en
Or the cursor would show up some place else.,cursor,neg,en
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,software,neutral,en
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,operate,pos,en
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,gadgets,neutral,en
"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",Windows,neg,en
"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",hard drive,neg,en
"it might be something deep within Windows, for I was unable to create a disk image on my hard drive.",disk image,neg,en
"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",track pad,pos,en
"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",track pad,pos,en
"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",disc drive,neg,en
"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",drive,neg,en
"Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",drive,neutral,en
"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",Appleworks,neg,en
"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",word processing program,neg,en
I already have a HP laptop I bought last year that's standard size.,size,neutral,en
Battery is not upgradable to a longer life battery.,Battery,neg,en
Battery is not upgradable to a longer life battery.,battery,neg,en
apple has a reputation and is well known for its easy usage.,usage,pos,en
Returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.,speaker grill,neg,en
"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",MacOSX,pos,en
"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",Windows 7,pos,en
"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",dual-core,neutral,en
"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",quad-core,neutral,en
"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.","22"" Monitor",neutral,en
"Love the graphics, awesome programs (including Garageband), and really cool default background.",graphics,pos,en
"Love the graphics, awesome programs (including Garageband), and really cool default background.",programs,pos,en
"Love the graphics, awesome programs (including Garageband), and really cool default background.",Garageband,pos,en
"Love the graphics, awesome programs (including Garageband), and really cool default background.",default background,pos,en
"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",Screen,neutral,en
"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",keyboard,neutral,en
"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",screen,pos,en
"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",island backlit keyboard,pos,en
"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",multi-touch mouse,pos,en
"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",mouse,neutral,en
The MacBook is way too overpriced for something so simple and chaotic.,overpriced,neg,en
The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,Windows,neutral,en
"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",iWork,neutral,en
"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",programs,neutral,en
"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",Microsoft Office,neutral,en
"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",word processing,neutral,en
"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",spreadsheets,neutral,en
"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",presentations,neutral,en
"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.",runs,pos,en
When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,warranty,neutral,en
It also came with a built it web cam which is great because I can see an communicate with my family members back home.,built it web cam,pos,en
Good monitor and performed well.,monitor,pos,en
Good monitor and performed well.,performed,pos,en
It was secure and easy to navigate.,navigate,pos,en
"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.",graphics cards,pos,en
The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,bluray player,neutral,en
The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,book,neg,en
They are by far the easiest systems to actually learn about computers with.,systems,pos,en
this apple navigates you thru the unexplored world of the internet.,internet,neutral,en
"The video card is great for media, and above average for gaming, but not a gamers first choice.",gaming,pos,en
"The video card is great for media, and above average for gaming, but not a gamers first choice.",media,pos,en
"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.","3 year warranty,",neutral,en
"Apparently there is a manufacturing defect, something with the amount of thermal paste.",thermal paste,neg,en
Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,internals,neg,en
Took several hours with customer support before I could even start the PC out of the box.,customer support,neg,en
Asus facial recognition doesn't work and windows logon isn't either.,facial recognition,neg,en
Asus facial recognition doesn't work and windows logon isn't either.,windows logon,neg,en
Windows Vista makes this computer almost unusable for online service.,Windows Vista,neg,en
Windows Vista makes this computer almost unusable for online service.,online service,neg,en
"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.",recovery DVDs,pos,en
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,webcam,neutral,en
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,keyboard,neutral,en
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,carry,pos,en
Can listen to my music and watch my videos with ease and with a great display.,display,pos,en
"Otherwise, all other features are a 1",features,neutral,en
The performance is awesome.,performance,pos,en
The display is beyond horrible.,display,neg,en
There is hardly any memory on the computer's hard drive.,memory,neg,en
There is hardly any memory on the computer's hard drive.,hard drive,neg,en
"Actually, I had noticed the one on the sales floor also didn't have sound!",sound,neg,en
"Next, most Acer laptop fans are on the bottom which is right on your laptop.",fans,neutral,en
the laptop preformed pretty well.,preformed,pos,en
I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,system,neutral,en
I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS,neg,en
"The minute you fire it up it's all good, very easy user interface.",user interface,pos,en
I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,warrenty,neg,en
"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",iDVD,pos,en
"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,pos,en
"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,pos,en
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,neutral,en
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,neg,en
"I love the easy to see screen, and It works well for work, persoal or just play.",screen,pos,en
"I love the easy to see screen, and It works well for work, persoal or just play.",works,pos,en
"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",word processing,neutral,en
"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",surfing,neutral,en
the mouse pad and buttons are the worst i've ever seen.,mouse pad,neg,en
the mouse pad and buttons are the worst i've ever seen.,buttons,neg,en
Awesome graphics!,graphics,pos,en
It really is perfect for work and play.,play,pos,en
It really is perfect for work and play.,work,pos,en
"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",Intel i processors,neg,en
"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edge,neg,en
"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edges,neg,en
One drawback I noticed was sound quality via USB.,sound quality via USB,neg,en
"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",battery life,neg,en
"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",warranty,neg,en
"I have had another Mac, but it got slow due to an older operating system.",operating system,neg,en
"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers,neg,en
"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",sound card,neg,en
"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,pos,en
"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",features,pos,en
"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",budget,pos,en
"Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.",motherboard,neg,en
"Also the speakers are not very loud, But it is a netbook.",speakers,neg,en
LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,PRICE,pos,en
Just a black screen!,screen,neg,en
A key contributor that led me to Mac is the art aspect.,art aspect,pos,en
"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.",battery,neg,en
"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",surfing,pos,en
My first problem was with the pre-loaded Norton Firewall/Security program.,pre-loaded Norton Firewall/Security program,neg,en
"I had a USB connect but, i can't use it because it is not compatible.",USB connect,neg,en
"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",hard drive,neg,en
"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",expense,neg,en
I love the multi-touch trackpad.,multi-touch trackpad,pos,en
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,extended warranties,neg,en
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,cost,neg,en
"Not too much ""junk"" software to remove.",software,pos,en
System is loosing about 20% of performance because of that.,performance,neg,en
System is loosing about 20% of performance because of that.,System,neg,en
"It is easy to use, good quality and good price.",quality,pos,en
"It is easy to use, good quality and good price.",price,pos,en
"It is easy to use, good quality and good price.",use,pos,en
"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",Apple keyboard,neutral,en
"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",PC's keyboard,neutral,en
The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,extended warranty,neutral,en
"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",RAM,neutral,en
